,DELHI,BRPL,BYPL,NDPL,NDMC,MES,datetime,day,month,year,dayofweek,is_weekend
224,3757.35,1516.48,768.53,1223.54,171.55,42.07,2022-01-13 18:00:00,13.0,1.0,2022.0,3.0,0.0
225,3754.26,1519.33,783.14,1198.24,167.85,42.78,2022-01-13 19:00:00,13.0,1.0,2022.0,3.0,0.0
226,3497.98,1440.62,712.1,1116.05,152.72,42.63,2022-01-13 20:00:00,13.0,1.0,2022.0,3.0,0.0
227,2116.63,766.37,461.34,732.54,110.6,26.3,2022-01-14 00:00:00,14.0,1.0,2022.0,4.0,0.0
228,1821.08,638.76,383.22,651.4,105.75,24.65,2022-01-14 01:00:00,14.0,1.0,2022.0,4.0,0.0
229,1659.0,575.88,340.81,599.66,102.61,23.81,2022-01-14 02:00:00,14.0,1.0,2022.0,4.0,0.0
230,1597.19,558.44,319.95,578.85,101.66,23.65,2022-01-14 03:00:00,14.0,1.0,2022.0,4.0,0.0
231,1599.59,573.16,314.82,569.55,102.23,24.56,2022-01-14 04:00:00,14.0,1.0,2022.0,4.0,0.0
232,1774.94,653.85,346.13,629.62,101.59,26.79,2022-01-14 05:00:00,14.0,1.0,2022.0,4.0,0.0
233,2288.05,856.9,478.58,789.37,107.06,33.45,2022-01-14 06:00:00,14.0,1.0,2022.0,4.0,0.0
234,3151.81,1182.49,688.32,1079.47,126.18,43.55,2022-01-14 07:00:00,14.0,1.0,2022.0,4.0,0.0
235,4086.21,1512.08,934.27,1407.87,151.72,49.25,2022-01-14 08:00:00,14.0,1.0,2022.0,4.0,0.0
236,4534.39,1715.57,1017.4,1534.59,181.69,50.12,2022-01-14 09:00:00,14.0,1.0,2022.0,4.0,0.0
237,4997.66,2020.26,1065.34,1609.68,205.9,50.95,2022-01-14 10:00:00,14.0,1.0,2022.0,4.0,0.0
238,5085.43,2061.77,1076.26,1638.19,210.99,49.27,2022-01-14 11:00:00,14.0,1.0,2022.0,4.0,0.0
239,4730.47,1886.57,1017.37,1527.22,208.38,45.84,2022-01-14 12:00:00,14.0,1.0,2022.0,4.0,0.0
240,4429.63,1775.29,980.95,1381.79,208.1,43.64,2022-01-14 13:00:00,14.0,1.0,2022.0,4.0,0.0
241,3978.59,1612.05,831.82,1262.49,197.93,40.13,2022-01-14 14:00:00,14.0,1.0,2022.0,4.0,0.0
242,3785.08,1468.91,773.47,1277.17,190.87,38.49,2022-01-14 15:00:00,14.0,1.0,2022.0,4.0,0.0
243,3587.32,1376.95,750.79,1201.66,183.45,37.72,2022-01-14 16:00:00,14.0,1.0,2022.0,4.0,0.0
244,3619.89,1425.78,748.23,1193.06,177.43,39.77,2022-01-14 17:00:00,14.0,1.0,2022.0,4.0,0.0
245,3812.39,1533.9,804.34,1228.47,175.28,43.21,2022-01-14 18:00:00,14.0,1.0,2022.0,4.0,0.0
246,3793.79,1541.29,782.54,1219.61,170.62,44.25,2022-01-14 19:00:00,14.0,1.0,2022.0,4.0,0.0
247,3656.98,1533.94,745.08,1142.74,155.91,44.59,2022-01-14 20:00:00,14.0,1.0,2022.0,4.0,0.0
248,3336.1,1415.97,693.7,1004.93,148.52,42.64,2022-01-14 21:00:00,14.0,1.0,2022.0,4.0,0.0
249,3137.27,1313.96,665.07,948.49,142.26,38.16,2022-01-14 22:00:00,14.0,1.0,2022.0,4.0,0.0
250,2630.87,1088.08,539.07,818.11,129.59,31.66,2022-01-14 23:00:00,14.0,1.0,2022.0,4.0,0.0
251,2143.94,856.86,431.22,689.11,117.54,27.17,2022-01-15 00:00:00,15.0,1.0,2022.0,5.0,1.0
252,1826.65,723.61,345.73,603.44,111.79,24.75,2022-01-15 01:00:00,15.0,1.0,2022.0,5.0,1.0
253,1668.69,656.68,307.15,557.96,107.27,23.84,2022-01-15 02:00:00,15.0,1.0,2022.0,5.0,1.0
254,1599.92,631.34,286.52,535.23,107.75,23.85,2022-01-15 03:00:00,15.0,1.0,2022.0,5.0,1.0
255,1572.58,626.01,277.29,525.99,103.94,24.35,2022-01-15 04:00:00,15.0,1.0,2022.0,5.0,1.0
256,1703.9,692.7,301.83,561.27,104.97,26.92,2022-01-15 05:00:00,15.0,1.0,2022.0,5.0,1.0
257,2044.45,836.89,387.23,660.59,110.88,31.56,2022-01-15 06:00:00,15.0,1.0,2022.0,5.0,1.0
258,2615.55,1079.21,533.65,815.06,124.93,38.25,2022-01-15 07:00:00,15.0,1.0,2022.0,5.0,1.0
259,3276.67,1362.22,696.3,1008.85,138.69,43.24,2022-01-15 08:00:00,15.0,1.0,2022.0,5.0,1.0
260,3652.01,1565.46,760.59,1082.16,154.39,44.72,2022-01-15 09:00:00,15.0,1.0,2022.0,5.0,1.0
261,3933.59,1688.72,834.12,1162.53,164.87,46.09,2022-01-15 10:00:00,15.0,1.0,2022.0,5.0,1.0
262,4051.48,1752.26,869.14,1178.85,166.11,46.6,2022-01-15 11:00:00,15.0,1.0,2022.0,5.0,1.0
263,3936.7,1716.17,840.69,1131.03,166.4,44.52,2022-01-15 12:00:00,15.0,1.0,2022.0,5.0,1.0
264,3681.84,1614.58,789.0,1042.89,160.61,43.33,2022-01-15 13:00:00,15.0,1.0,2022.0,5.0,1.0
265,3350.55,1463.12,711.53,952.18,152.16,39.73,2022-01-15 14:00:00,15.0,1.0,2022.0,5.0,1.0
266,3061.18,1323.87,654.75,876.53,142.73,35.16,2022-01-15 15:00:00,15.0,1.0,2022.0,5.0,1.0
267,2907.58,1265.21,604.95,834.0,140.74,35.13,2022-01-15 16:00:00,15.0,1.0,2022.0,5.0,1.0
268,3030.53,1329.86,635.33,856.2,142.25,38.77,2022-01-15 17:00:00,15.0,1.0,2022.0,5.0,1.0
269,3278.19,1443.84,695.43,911.85,152.5,43.42,2022-01-15 18:00:00,15.0,1.0,2022.0,5.0,1.0
270,3285.21,1457.35,682.97,915.68,154.11,43.8,2022-01-15 19:00:00,15.0,1.0,2022.0,5.0,1.0
271,3228.14,1440.63,669.95,891.43,149.26,43.93,2022-01-15 20:00:00,15.0,1.0,2022.0,5.0,1.0
272,3148.76,1409.92,655.16,864.09,146.9,42.01,2022-01-15 21:00:00,15.0,1.0,2022.0,5.0,1.0
273,2894.1,1282.11,611.05,795.85,140.09,38.17,2022-01-15 22:00:00,15.0,1.0,2022.0,5.0,1.0
274,2432.99,1055.06,521.32,671.3,129.5,32.58,2022-01-15 23:00:00,15.0,1.0,2022.0,5.0,1.0
275,1967.1,860.37,416.21,559.08,86.82,27.46,2022-01-16 00:00:00,16.0,1.0,2022.0,6.0,1.0
276,1676.53,728.43,342.33,481.26,82.75,25.42,2022-01-16 01:00:00,16.0,1.0,2022.0,6.0,1.0
277,1521.68,659.06,302.83,439.74,81.61,24.02,2022-01-16 02:00:00,16.0,1.0,2022.0,6.0,1.0
278,1438.12,619.2,280.03,421.02,80.63,23.77,2022-01-16 03:00:00,16.0,1.0,2022.0,6.0,1.0
279,1450.8,631.34,276.97,425.37,79.65,23.93,2022-01-16 04:00:00,16.0,1.0,2022.0,6.0,1.0
280,1547.6,672.03,295.3,458.61,81.24,25.62,2022-01-16 05:00:00,16.0,1.0,2022.0,6.0,1.0
281,1849.0,812.91,370.42,537.73,83.57,29.46,2022-01-16 06:00:00,16.0,1.0,2022.0,6.0,1.0
282,2323.94,1010.58,483.36,685.25,87.45,34.53,2022-01-16 07:00:00,16.0,1.0,2022.0,6.0,1.0
283,3025.4,1272.53,677.63,915.32,90.81,39.2,2022-01-16 08:00:00,16.0,1.0,2022.0,6.0,1.0
284,3512.26,1522.77,748.13,1070.1,95.16,42.62,2022-01-16 09:00:00,16.0,1.0,2022.0,6.0,1.0
285,3988.66,1725.85,852.44,1232.79,96.71,44.75,2022-01-16 10:00:00,16.0,1.0,2022.0,6.0,1.0
286,4124.45,1777.73,900.7,1270.7,94.12,41.99,2022-01-16 11:00:00,16.0,1.0,2022.0,6.0,1.0
287,4034.77,1722.37,890.8,1254.18,92.22,38.57,2022-01-16 12:00:00,16.0,1.0,2022.0,6.0,1.0
288,3750.75,1611.47,822.64,1149.11,90.23,36.58,2022-01-16 13:00:00,16.0,1.0,2022.0,6.0,1.0
289,3381.63,1443.81,750.21,1036.39,88.2,33.72,2022-01-16 14:00:00,16.0,1.0,2022.0,6.0,1.0
290,2974.53,1270.09,645.91,930.14,86.14,29.79,2022-01-16 15:00:00,16.0,1.0,2022.0,6.0,1.0
291,2767.84,1181.07,594.69,850.37,84.99,30.38,2022-01-16 16:00:00,16.0,1.0,2022.0,6.0,1.0
292,2842.46,1233.35,598.92,860.91,89.71,35.17,2022-01-16 17:00:00,16.0,1.0,2022.0,6.0,1.0
293,3149.01,1369.14,675.51,935.93,98.7,41.13,2022-01-16 18:00:00,16.0,1.0,2022.0,6.0,1.0
294,3262.1,1423.41,682.12,979.75,99.33,44.62,2022-01-16 19:00:00,16.0,1.0,2022.0,6.0,1.0
295,3219.25,1414.21,666.19,962.75,100.94,43.92,2022-01-16 20:00:00,16.0,1.0,2022.0,6.0,1.0
296,3131.33,1399.29,647.68,908.35,98.47,43.05,2022-01-16 21:00:00,16.0,1.0,2022.0,6.0,1.0
297,2921.88,1292.75,615.24,854.78,93.77,38.71,2022-01-16 22:00:00,16.0,1.0,2022.0,6.0,1.0
298,2400.35,1038.95,505.79,714.2,85.67,31.27,2022-01-16 23:00:00,16.0,1.0,2022.0,6.0,1.0
299,1949.83,831.09,406.57,584.07,83.01,26.84,2022-01-17 00:00:00,17.0,1.0,2022.0,0.0,0.0
300,1682.52,708.8,337.98,516.36,78.56,24.74,2022-01-17 01:00:00,17.0,1.0,2022.0,0.0,0.0
301,1517.34,639.93,294.99,469.48,74.81,23.75,2022-01-17 02:00:00,17.0,1.0,2022.0,0.0,0.0
302,1455.62,614.6,275.8,448.56,74.83,23.43,2022-01-17 03:00:00,17.0,1.0,2022.0,0.0,0.0
303,1469.01,621.58,277.75,457.61,77.08,24.31,2022-01-17 04:00:00,17.0,1.0,2022.0,0.0,0.0
304,1629.73,698.9,311.39,498.07,78.8,26.83,2022-01-17 05:00:00,17.0,1.0,2022.0,0.0,0.0
305,2057.66,887.35,415.53,620.68,81.51,33.47,2022-01-17 06:00:00,17.0,1.0,2022.0,0.0,0.0
306,2902.6,1229.65,617.61,890.07,93.77,43.94,2022-01-17 07:00:00,17.0,1.0,2022.0,0.0,0.0
307,3911.11,1649.89,861.51,1200.05,110.69,50.96,2022-01-17 08:00:00,17.0,1.0,2022.0,0.0,0.0
308,4383.96,1864.92,950.86,1331.09,135.66,51.39,2022-01-17 09:00:00,17.0,1.0,2022.0,0.0,0.0
309,4832.39,1998.87,1017.12,1569.27,150.41,51.21,2022-01-17 10:00:00,17.0,1.0,2022.0,0.0,0.0
310,4696.3,1940.95,988.06,1506.83,163.21,49.96,2022-01-17 11:00:00,17.0,1.0,2022.0,0.0,0.0
311,4595.91,1837.64,978.29,1522.25,158.66,40.59,2022-01-17 12:00:00,17.0,1.0,2022.0,0.0,0.0
312,4267.61,1697.35,923.9,1344.71,218.14,42.55,2022-01-17 13:00:00,17.0,1.0,2022.0,0.0,0.0
313,4008.02,1572.22,836.72,1308.45,211.97,41.56,2022-01-17 14:00:00,17.0,1.0,2022.0,0.0,0.0
314,3879.08,1510.73,796.71,1289.12,205.68,37.37,2022-01-17 15:00:00,17.0,1.0,2022.0,0.0,0.0
315,3711.28,1444.81,770.55,1224.4,198.44,37.35,2022-01-17 16:00:00,17.0,1.0,2022.0,0.0,0.0
316,3651.07,1436.05,749.79,1199.83,190.52,39.7,2022-01-17 17:00:00,17.0,1.0,2022.0,0.0,0.0
317,3913.66,1572.93,811.4,1264.23,181.99,43.03,2022-01-17 18:00:00,17.0,1.0,2022.0,0.0,0.0
318,3938.64,1627.03,813.36,1239.63,175.42,45.43,2022-01-17 19:00:00,17.0,1.0,2022.0,0.0,0.0
319,3774.83,1591.36,763.88,1172.48,169.48,45.9,2022-01-17 20:00:00,17.0,1.0,2022.0,0.0,0.0
320,3547.77,1533.34,742.51,1038.76,155.78,44.34,2022-01-17 21:00:00,17.0,1.0,2022.0,0.0,0.0
321,3251.45,1382.21,678.85,968.29,145.38,38.84,2022-01-17 22:00:00,17.0,1.0,2022.0,0.0,0.0
322,2727.39,1120.23,577.35,837.34,133.51,31.75,2022-01-17 23:00:00,17.0,1.0,2022.0,0.0,0.0
323,2198.86,873.99,454.88,698.58,123.76,27.44,2022-01-18 00:00:00,18.0,1.0,2022.0,1.0,0.0
324,1843.95,727.39,363.6,594.86,115.56,24.94,2022-01-18 01:00:00,18.0,1.0,2022.0,1.0,0.0
325,1704.44,669.12,325.12,557.07,111.36,24.18,2022-01-18 02:00:00,18.0,1.0,2022.0,1.0,0.0
326,1619.92,653.22,307.08,540.97,80.73,23.33,2022-01-18 03:00:00,18.0,1.0,2022.0,1.0,0.0
327,1607.06,651.47,299.18,537.5,78.89,24.78,2022-01-18 04:00:00,18.0,1.0,2022.0,1.0,0.0
328,1752.12,722.52,326.33,576.73,82.5,27.38,2022-01-18 05:00:00,18.0,1.0,2022.0,1.0,0.0
329,2168.07,916.59,431.91,689.26,85.64,33.97,2022-01-18 06:00:00,18.0,1.0,2022.0,1.0,0.0
330,2999.99,1259.07,631.26,946.56,94.89,44.44,2022-01-18 07:00:00,18.0,1.0,2022.0,1.0,0.0
331,4007.02,1696.48,859.78,1248.44,111.7,52.42,2022-01-18 08:00:00,18.0,1.0,2022.0,1.0,0.0
332,4441.7,1874.7,949.76,1379.51,136.0,52.49,2022-01-18 09:00:00,18.0,1.0,2022.0,1.0,0.0
333,4821.26,1966.07,996.62,1547.67,217.46,51.75,2022-01-18 10:00:00,18.0,1.0,2022.0,1.0,0.0
334,4900.28,1959.35,1019.52,1592.53,229.8,48.82,2022-01-18 11:00:00,18.0,1.0,2022.0,1.0,0.0
335,4627.3,1821.01,961.81,1527.41,223.54,46.06,2022-01-18 12:00:00,18.0,1.0,2022.0,1.0,0.0
336,4246.35,1693.53,893.04,1345.07,227.51,44.37,2022-01-18 13:00:00,18.0,1.0,2022.0,1.0,0.0
337,3903.03,1535.13,812.5,1266.48,215.51,39.81,2022-01-18 14:00:00,18.0,1.0,2022.0,1.0,0.0
338,3765.27,1440.87,780.62,1259.17,210.53,38.38,2022-01-18 15:00:00,18.0,1.0,2022.0,1.0,0.0
339,3599.33,1377.42,740.9,1201.18,206.81,38.97,2022-01-18 16:00:00,18.0,1.0,2022.0,1.0,0.0
340,3748.64,1460.22,766.27,1255.71,190.22,40.67,2022-01-18 17:00:00,18.0,1.0,2022.0,1.0,0.0
341,3983.38,1575.56,838.77,1300.83,185.33,44.48,2022-01-18 18:00:00,18.0,1.0,2022.0,1.0,0.0
342,3989.03,1600.1,838.73,1283.5,181.35,46.37,2022-01-18 19:00:00,18.0,1.0,2022.0,1.0,0.0
343,3818.88,1579.22,775.67,1207.3,171.51,45.8,2022-01-18 20:00:00,18.0,1.0,2022.0,1.0,0.0
344,3583.53,1556.88,731.55,1057.9,157.04,44.59,2022-01-18 21:00:00,18.0,1.0,2022.0,1.0,0.0
345,3304.55,1397.02,707.81,983.55,146.2,38.85,2022-01-18 22:00:00,18.0,1.0,2022.0,1.0,0.0
346,2747.44,1124.07,579.53,851.62,134.16,31.65,2022-01-18 23:00:00,18.0,1.0,2022.0,1.0,0.0
347,2218.91,894.48,459.51,696.22,120.84,26.84,2022-01-19 00:00:00,19.0,1.0,2022.0,2.0,0.0
348,1873.29,750.18,365.57,599.54,114.96,25.25,2022-01-19 01:00:00,19.0,1.0,2022.0,2.0,0.0
349,1711.69,674.59,318.94,564.9,112.49,24.25,2022-01-19 02:00:00,19.0,1.0,2022.0,2.0,0.0
350,1618.67,646.29,289.38,534.46,109.65,23.98,2022-01-19 03:00:00,19.0,1.0,2022.0,2.0,0.0
351,1628.99,656.52,292.57,530.88,108.58,25.09,2022-01-19 04:00:00,19.0,1.0,2022.0,2.0,0.0
352,1769.62,731.05,320.4,567.21,110.7,27.47,2022-01-19 05:00:00,19.0,1.0,2022.0,2.0,0.0
353,2200.09,909.48,422.8,692.83,118.85,34.48,2022-01-19 06:00:00,19.0,1.0,2022.0,2.0,0.0
354,3024.79,1269.68,610.58,931.31,135.68,45.29,2022-01-19 07:00:00,19.0,1.0,2022.0,2.0,0.0
355,3987.35,1637.26,841.98,1256.33,166.15,51.54,2022-01-19 08:00:00,19.0,1.0,2022.0,2.0,0.0
356,4498.83,1871.23,938.88,1397.8,197.69,51.99,2022-01-19 09:00:00,19.0,1.0,2022.0,2.0,0.0
357,4937.94,1977.86,1010.76,1547.79,307.89,51.03,2022-01-19 10:00:00,19.0,1.0,2022.0,2.0,0.0
358,4959.12,1953.09,1023.16,1583.71,299.45,50.35,2022-01-19 11:00:00,19.0,1.0,2022.0,2.0,0.0
359,4743.37,1847.02,1005.52,1518.58,283.81,46.08,2022-01-19 12:00:00,19.0,1.0,2022.0,2.0,0.0
360,4306.05,1678.98,947.96,1354.84,241.65,41.94,2022-01-19 13:00:00,19.0,1.0,2022.0,2.0,0.0
361,3913.63,1516.71,826.47,1260.33,232.79,38.42,2022-01-19 14:00:00,19.0,1.0,2022.0,2.0,0.0
362,3815.19,1451.1,824.97,1265.59,199.26,37.62,2022-01-19 15:00:00,19.0,1.0,2022.0,2.0,0.0
363,3623.3,1415.62,757.63,1186.49,190.15,35.31,2022-01-19 16:00:00,19.0,1.0,2022.0,2.0,0.0
364,3687.61,1435.21,772.55,1222.37,183.19,37.33,2022-01-19 17:00:00,19.0,1.0,2022.0,2.0,0.0
365,3914.64,1569.84,843.7,1251.95,170.94,41.99,2022-01-19 18:00:00,19.0,1.0,2022.0,2.0,0.0
366,3984.56,1633.63,851.25,1258.74,166.24,43.98,2022-01-19 19:00:00,19.0,1.0,2022.0,2.0,0.0
367,3744.25,1552.53,773.3,1174.26,160.68,44.32,2022-01-19 20:00:00,19.0,1.0,2022.0,2.0,0.0
368,3504.26,1520.74,720.53,1030.61,145.52,43.17,2022-01-19 21:00:00,19.0,1.0,2022.0,2.0,0.0
369,3256.05,1368.09,696.77,982.0,138.88,38.37,2022-01-19 22:00:00,19.0,1.0,2022.0,2.0,0.0
370,2754.94,1140.22,586.5,839.64,128.51,31.54,2022-01-19 23:00:00,19.0,1.0,2022.0,2.0,0.0
371,2185.43,883.96,452.31,680.31,121.28,27.07,2022-01-20 00:00:00,20.0,1.0,2022.0,3.0,0.0
372,1855.22,735.98,366.09,597.84,114.36,24.98,2022-01-20 01:00:00,20.0,1.0,2022.0,3.0,0.0
373,1698.07,668.41,323.08,551.73,114.7,24.2,2022-01-20 02:00:00,20.0,1.0,2022.0,3.0,0.0
374,1609.8,643.78,300.47,520.09,109.89,23.41,2022-01-20 03:00:00,20.0,1.0,2022.0,3.0,0.0
375,1620.37,653.54,294.68,521.8,110.38,24.54,2022-01-20 04:00:00,20.0,1.0,2022.0,3.0,0.0
376,1758.56,718.5,320.88,563.32,111.95,27.17,2022-01-20 05:00:00,20.0,1.0,2022.0,3.0,0.0
377,2168.61,898.22,426.65,677.34,116.46,33.36,2022-01-20 06:00:00,20.0,1.0,2022.0,3.0,0.0
378,2951.11,1215.57,612.25,913.06,130.59,43.12,2022-01-20 07:00:00,20.0,1.0,2022.0,3.0,0.0
379,3901.66,1637.37,822.86,1201.0,151.49,49.94,2022-01-20 08:00:00,20.0,1.0,2022.0,3.0,0.0
380,4364.65,1827.04,902.48,1341.56,182.65,51.86,2022-01-20 09:00:00,20.0,1.0,2022.0,3.0,0.0
381,4797.41,1961.02,996.58,1539.18,204.66,50.66,2022-01-20 10:00:00,20.0,1.0,2022.0,3.0,0.0
382,4748.58,1907.85,997.05,1542.24,210.26,48.75,2022-01-20 11:00:00,20.0,1.0,2022.0,3.0,0.0
383,4343.8,1706.1,939.71,1405.12,205.14,44.72,2022-01-20 12:00:00,20.0,1.0,2022.0,3.0,0.0
384,4056.31,1617.4,860.41,1292.56,199.82,42.31,2022-01-20 13:00:00,20.0,1.0,2022.0,3.0,0.0
385,3772.86,1490.13,793.65,1234.83,191.39,37.82,2022-01-20 14:00:00,20.0,1.0,2022.0,3.0,0.0
386,3681.4,1419.64,770.56,1227.46,194.96,36.4,2022-01-20 15:00:00,20.0,1.0,2022.0,3.0,0.0
387,3598.53,1388.0,745.26,1210.06,184.96,36.38,2022-01-20 16:00:00,20.0,1.0,2022.0,3.0,0.0
388,3572.11,1397.11,745.6,1175.55,180.71,39.04,2022-01-20 17:00:00,20.0,1.0,2022.0,3.0,0.0
389,3839.78,1519.69,819.89,1241.42,177.99,41.43,2022-01-20 18:00:00,20.0,1.0,2022.0,3.0,0.0
390,3896.31,1583.21,809.14,1256.6,166.23,44.2,2022-01-20 19:00:00,20.0,1.0,2022.0,3.0,0.0
391,3714.75,1541.43,772.58,1161.65,159.26,44.54,2022-01-20 20:00:00,20.0,1.0,2022.0,3.0,0.0
392,3436.69,1482.1,708.42,1018.39,152.47,43.06,2022-01-20 21:00:00,20.0,1.0,2022.0,3.0,0.0
393,3230.91,1386.03,659.16,970.48,145.69,38.35,2022-01-20 22:00:00,20.0,1.0,2022.0,3.0,0.0
394,2713.46,1123.3,566.53,838.69,127.91,31.27,2022-01-20 23:00:00,20.0,1.0,2022.0,3.0,0.0
395,2196.31,879.73,452.9,697.35,118.73,26.99,2022-01-21 00:00:00,21.0,1.0,2022.0,4.0,0.0
396,1873.49,733.63,364.96,618.42,112.8,24.81,2022-01-21 01:00:00,21.0,1.0,2022.0,4.0,0.0
397,1720.45,678.87,324.42,567.01,109.67,24.1,2022-01-21 02:00:00,21.0,1.0,2022.0,4.0,0.0
398,1628.37,644.99,300.22,536.88,107.87,23.96,2022-01-21 03:00:00,21.0,1.0,2022.0,4.0,0.0
399,1620.69,648.14,292.16,533.34,106.94,24.57,2022-01-21 04:00:00,21.0,1.0,2022.0,4.0,0.0
400,1770.55,720.86,323.32,578.38,104.15,27.01,2022-01-21 05:00:00,21.0,1.0,2022.0,4.0,0.0
401,2220.91,914.87,436.17,703.86,111.42,33.46,2022-01-21 06:00:00,21.0,1.0,2022.0,4.0,0.0
402,3002.84,1234.72,623.78,945.47,126.66,43.46,2022-01-21 07:00:00,21.0,1.0,2022.0,4.0,0.0
403,4038.65,1658.04,879.07,1254.78,157.62,50.68,2022-01-21 08:00:00,21.0,1.0,2022.0,4.0,0.0
404,4529.98,1888.23,984.23,1394.31,182.44,50.93,2022-01-21 09:00:00,21.0,1.0,2022.0,4.0,0.0
405,5043.67,2038.85,1071.85,1631.47,202.45,50.54,2022-01-21 10:00:00,21.0,1.0,2022.0,4.0,0.0
406,4944.71,1995.23,1074.17,1571.36,210.69,46.18,2022-01-21 11:00:00,21.0,1.0,2022.0,4.0,0.0
407,4838.75,1906.47,1071.56,1567.04,206.75,42.63,2022-01-21 12:00:00,21.0,1.0,2022.0,4.0,0.0
408,4381.75,1727.72,971.58,1398.65,204.97,40.03,2022-01-21 13:00:00,21.0,1.0,2022.0,4.0,0.0
409,3909.19,1513.82,854.07,1276.17,192.19,35.73,2022-01-21 14:00:00,21.0,1.0,2022.0,4.0,0.0
410,3722.73,1435.74,796.6,1237.41,184.01,34.21,2022-01-21 15:00:00,21.0,1.0,2022.0,4.0,0.0
411,3557.92,1366.48,743.13,1197.9,182.39,34.43,2022-01-21 16:00:00,21.0,1.0,2022.0,4.0,0.0
412,3574.41,1396.12,730.97,1197.95,176.56,35.18,2022-01-21 17:00:00,21.0,1.0,2022.0,4.0,0.0
413,3794.63,1505.48,791.07,1252.63,169.11,40.1,2022-01-21 18:00:00,21.0,1.0,2022.0,4.0,0.0
414,3804.77,1527.04,806.87,1224.63,160.39,42.78,2022-01-21 19:00:00,21.0,1.0,2022.0,4.0,0.0
415,3599.0,1480.2,741.6,1150.81,152.9,42.53,2022-01-21 20:00:00,21.0,1.0,2022.0,4.0,0.0
416,3310.47,1401.89,693.53,995.87,146.87,41.42,2022-01-21 21:00:00,21.0,1.0,2022.0,4.0,0.0
417,3144.17,1299.88,672.87,962.73,141.33,37.52,2022-01-21 22:00:00,21.0,1.0,2022.0,4.0,0.0
418,2694.95,1094.87,563.54,847.98,131.02,31.05,2022-01-21 23:00:00,21.0,1.0,2022.0,4.0,0.0
419,2187.23,879.42,438.3,693.22,123.67,26.7,2022-01-22 00:00:00,22.0,1.0,2022.0,5.0,1.0
420,1852.51,726.0,364.83,608.24,110.42,24.42,2022-01-22 01:00:00,22.0,1.0,2022.0,5.0,1.0
421,1690.5,663.46,321.11,559.63,107.37,22.92,2022-01-22 02:00:00,22.0,1.0,2022.0,5.0,1.0
422,1596.67,627.24,295.08,533.18,104.34,22.48,2022-01-22 03:00:00,22.0,1.0,2022.0,5.0,1.0
423,1600.43,636.74,290.77,528.25,105.63,23.71,2022-01-22 04:00:00,22.0,1.0,2022.0,5.0,1.0
424,1721.85,696.18,314.54,561.39,107.72,25.5,2022-01-22 05:00:00,22.0,1.0,2022.0,5.0,1.0
425,2036.28,825.25,397.8,651.89,111.8,30.32,2022-01-22 06:00:00,22.0,1.0,2022.0,5.0,1.0
426,2514.17,1040.16,519.68,774.08,120.15,36.19,2022-01-22 07:00:00,22.0,1.0,2022.0,5.0,1.0
427,3148.53,1288.8,689.55,967.97,131.38,42.01,2022-01-22 08:00:00,22.0,1.0,2022.0,5.0,1.0
428,3563.72,1513.92,774.47,1054.52,141.62,45.31,2022-01-22 09:00:00,22.0,1.0,2022.0,5.0,1.0
429,3854.28,1646.66,834.85,1136.15,154.68,45.53,2022-01-22 10:00:00,22.0,1.0,2022.0,5.0,1.0
430,3912.26,1685.54,840.78,1149.68,160.96,44.68,2022-01-22 11:00:00,22.0,1.0,2022.0,5.0,1.0
431,3810.77,1632.58,820.53,1122.6,158.68,43.07,2022-01-22 12:00:00,22.0,1.0,2022.0,5.0,1.0
432,3620.53,1565.13,792.24,1034.22,156.6,42.07,2022-01-22 13:00:00,22.0,1.0,2022.0,5.0,1.0
433,3368.02,1458.25,731.73,953.94,154.51,38.44,2022-01-22 14:00:00,22.0,1.0,2022.0,5.0,1.0
434,3158.18,1351.69,678.27,912.48,151.04,35.3,2022-01-22 15:00:00,22.0,1.0,2022.0,5.0,1.0
435,2944.37,1250.15,630.7,858.17,143.66,33.69,2022-01-22 16:00:00,22.0,1.0,2022.0,5.0,1.0
436,2952.01,1269.42,633.59,844.04,141.1,36.3,2022-01-22 17:00:00,22.0,1.0,2022.0,5.0,1.0
437,3151.65,1377.64,681.91,873.22,148.31,40.55,2022-01-22 18:00:00,22.0,1.0,2022.0,5.0,1.0
438,3223.76,1416.37,689.55,899.44,149.54,42.37,2022-01-22 19:00:00,22.0,1.0,2022.0,5.0,1.0
439,3143.5,1383.7,666.43,872.24,147.99,42.43,2022-01-22 20:00:00,22.0,1.0,2022.0,5.0,1.0
440,3052.83,1342.15,648.65,845.29,146.31,41.38,2022-01-22 21:00:00,22.0,1.0,2022.0,5.0,1.0
441,2877.95,1260.9,627.65,784.72,139.77,37.52,2022-01-22 22:00:00,22.0,1.0,2022.0,5.0,1.0
442,2461.45,1066.61,537.49,669.92,132.72,31.68,2022-01-22 23:00:00,22.0,1.0,2022.0,5.0,1.0
443,1992.33,856.86,429.06,543.2,117.88,26.41,2022-01-23 00:00:00,23.0,1.0,2022.0,6.0,1.0
444,1695.71,723.25,349.16,468.08,114.79,24.36,2022-01-23 01:00:00,23.0,1.0,2022.0,6.0,1.0
445,1545.18,659.62,297.55,441.21,108.8,23.33,2022-01-23 02:00:00,23.0,1.0,2022.0,6.0,1.0
446,1475.38,630.18,280.38,420.22,107.3,23.25,2022-01-23 03:00:00,23.0,1.0,2022.0,6.0,1.0
447,1458.93,627.69,271.97,413.72,107.79,23.83,2022-01-23 04:00:00,23.0,1.0,2022.0,6.0,1.0
