DATE,TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
19-01-2022,10:00:00,4937.94,1977.86,1010.76,1547.79,307.89,51.03
19-01-2022,11:00:00,4959.12,1953.09,1023.16,1583.71,299.45,50.35
19-01-2022,12:00:00,4743.37,1847.02,1005.52,1518.58,283.81,46.08
19-01-2022,13:00:00,4306.05,1678.98,947.96,1354.84,241.65,41.94
19-01-2022,14:00:00,3913.63,1516.71,826.47,1260.33,232.79,38.42
19-01-2022,15:00:00,3815.19,1451.1,824.97,1265.59,199.26,37.62
19-01-2022,16:00:00,3623.3,1415.62,757.63,1186.49,190.15,35.31
19-01-2022,17:00:00,3687.61,1435.21,772.55,1222.37,183.19,37.33
19-01-2022,18:00:00,3914.64,1569.84,843.7,1251.95,170.94,41.99
19-01-2022,19:00:00,3984.56,1633.63,851.25,1258.74,166.24,43.98
19-01-2022,20:00:00,3744.25,1552.53,773.3,1174.26,160.68,44.32
19-01-2022,21:00:00,3504.26,1520.74,720.53,1030.61,145.52,43.17
19-01-2022,22:00:00,3256.05,1368.09,696.77,982,138.88,38.37
19-01-2022,23:00:00,2754.94,1140.22,586.5,839.64,128.51,31.54
20-01-2022,00:00:00,2185.43,883.96,452.31,680.31,121.28,27.07
20-01-2022,01:00:00,1855.22,735.98,366.09,597.84,114.36,24.98
20-01-2022,02:00:00,1698.07,668.41,323.08,551.73,114.7,24.2
20-01-2022,03:00:00,1609.8,643.78,300.47,520.09,109.89,23.41
20-01-2022,04:00:00,1620.37,653.54,294.68,521.8,110.38,24.54
20-01-2022,05:00:00,1758.56,718.5,320.88,563.32,111.95,27.17
20-01-2022,06:00:00,2168.61,898.22,426.65,677.34,116.46,33.36
20-01-2022,07:00:00,2951.11,1215.57,612.25,913.06,130.59,43.12
20-01-2022,08:00:00,3901.66,1637.37,822.86,1201,151.49,49.94
20-01-2022,09:00:00,4364.65,1827.04,902.48,1341.56,182.65,51.86
20-01-2022,10:00:00,4797.41,1961.02,996.58,1539.18,204.66,50.66
20-01-2022,11:00:00,4748.58,1907.85,997.05,1542.24,210.26,48.75
20-01-2022,12:00:00,4343.8,1706.1,939.71,1405.12,205.14,44.72
20-01-2022,13:00:00,4056.31,1617.4,860.41,1292.56,199.82,42.31
20-01-2022,14:00:00,3772.86,1490.13,793.65,1234.83,191.39,37.82
20-01-2022,15:00:00,3681.4,1419.64,770.56,1227.46,194.96,36.4
20-01-2022,16:00:00,3598.53,1388,745.26,1210.06,184.96,36.38
20-01-2022,17:00:00,3572.11,1397.11,745.6,1175.55,180.71,39.04
20-01-2022,18:00:00,3839.78,1519.69,819.89,1241.42,177.99,41.43
20-01-2022,19:00:00,3896.31,1583.21,809.14,1256.6,166.23,44.2
20-01-2022,20:00:00,3714.75,1541.43,772.58,1161.65,159.26,44.54
20-01-2022,21:00:00,3436.69,1482.1,708.42,1018.39,152.47,43.06
20-01-2022,22:00:00,3230.91,1386.03,659.16,970.48,145.69,38.35
20-01-2022,23:00:00,2713.46,1123.3,566.53,838.69,127.91,31.27
21-01-2022,00:00:00,2196.31,879.73,452.9,697.35,118.73,26.99
21-01-2022,01:00:00,1873.49,733.63,364.96,618.42,112.8,24.81
21-01-2022,02:00:00,1720.45,678.87,324.42,567.01,109.67,24.1
21-01-2022,03:00:00,1628.37,644.99,300.22,536.88,107.87,23.96
21-01-2022,04:00:00,1620.69,648.14,292.16,533.34,106.94,24.57
21-01-2022,05:00:00,1770.55,720.86,323.32,578.38,104.15,27.01
21-01-2022,06:00:00,2220.91,914.87,436.17,703.86,111.42,33.46
21-01-2022,07:00:00,3002.84,1234.72,623.78,945.47,126.66,43.46
21-01-2022,08:00:00,4038.65,1658.04,879.07,1254.78,157.62,50.68
21-01-2022,09:00:00,4529.98,1888.23,984.23,1394.31,182.44,50.93
21-01-2022,10:00:00,5043.67,2038.85,1071.85,1631.47,202.45,50.54
21-01-2022,11:00:00,4944.71,1995.23,1074.17,1571.36,210.69,46.18
21-01-2022,12:00:00,4838.75,1906.47,1071.56,1567.04,206.75,42.63
21-01-2022,13:00:00,4381.75,1727.72,971.58,1398.65,204.97,40.03
21-01-2022,14:00:00,3909.19,1513.82,854.07,1276.17,192.19,35.73
21-01-2022,15:00:00,3722.73,1435.74,796.6,1237.41,184.01,34.21
21-01-2022,16:00:00,3557.92,1366.48,743.13,1197.9,182.39,34.43
21-01-2022,17:00:00,3574.41,1396.12,730.97,1197.95,176.56,35.18
21-01-2022,18:00:00,3794.63,1505.48,791.07,1252.63,169.11,40.1
21-01-2022,19:00:00,3804.77,1527.04,806.87,1224.63,160.39,42.78
21-01-2022,20:00:00,3599,1480.2,741.6,1150.81,152.9,42.53
21-01-2022,21:00:00,3310.47,1401.89,693.53,995.87,146.87,41.42
21-01-2022,22:00:00,3144.17,1299.88,672.87,962.73,141.33,37.52
21-01-2022,23:00:00,2694.95,1094.87,563.54,847.98,131.02,31.05
22-01-2022,00:00:00,2187.23,879.42,438.3,693.22,123.67,26.7
22-01-2022,01:00:00,1852.51,726,364.83,608.24,110.42,24.42
22-01-2022,02:00:00,1690.5,663.46,321.11,559.63,107.37,22.92
22-01-2022,03:00:00,1596.67,627.24,295.08,533.18,104.34,22.48
22-01-2022,04:00:00,1600.43,636.74,290.77,528.25,105.63,23.71
22-01-2022,05:00:00,1721.85,696.18,314.54,561.39,107.72,25.5
22-01-2022,06:00:00,2036.28,825.25,397.8,651.89,111.8,30.32
22-01-2022,07:00:00,2514.17,1040.16,519.68,774.08,120.15,36.19
22-01-2022,08:00:00,3148.53,1288.8,689.55,967.97,131.38,42.01
22-01-2022,09:00:00,3563.72,1513.92,774.47,1054.52,141.62,45.31
22-01-2022,10:00:00,3854.28,1646.66,834.85,1136.15,154.68,45.53
22-01-2022,11:00:00,3912.26,1685.54,840.78,1149.68,160.96,44.68
22-01-2022,12:00:00,3810.77,1632.58,820.53,1122.6,158.68,43.07
22-01-2022,13:00:00,3620.53,1565.13,792.24,1034.22,156.6,42.07
22-01-2022,14:00:00,3368.02,1458.25,731.73,953.94,154.51,38.44
22-01-2022,15:00:00,3158.18,1351.69,678.27,912.48,151.04,35.3
22-01-2022,16:00:00,2944.37,1250.15,630.7,858.17,143.66,33.69
22-01-2022,17:00:00,2952.01,1269.42,633.59,844.04,141.1,36.3
22-01-2022,18:00:00,3151.65,1377.64,681.91,873.22,148.31,40.55
22-01-2022,19:00:00,3223.76,1416.37,689.55,899.44,149.54,42.37
22-01-2022,20:00:00,3143.5,1383.7,666.43,872.24,147.99,42.43
22-01-2022,21:00:00,3052.83,1342.15,648.65,845.29,146.31,41.38
22-01-2022,22:00:00,2877.95,1260.9,627.65,784.72,139.77,37.52
22-01-2022,23:00:00,2461.45,1066.61,537.49,669.92,132.72,31.68
23-01-2022,00:00:00,1992.33,856.86,429.06,543.2,117.88,26.41
23-01-2022,01:00:00,1695.71,723.25,349.16,468.08,114.79,24.36
23-01-2022,02:00:00,1545.18,659.62,297.55,441.21,108.8,23.33
23-01-2022,03:00:00,1475.38,630.18,280.38,420.22,107.3,23.25
23-01-2022,04:00:00,1458.93,627.69,271.97,413.72,107.79,23.83
23-01-2022,05:00:00,1562.1,685.07,291.41,438.36,108.47,24.82
23-01-2022,06:00:00,1837.57,801.77,358.39,521.24,110.71,28.02
23-01-2022,07:00:00,2304.51,986.07,489.29,656.01,118.57,32.64
23-01-2022,08:00:00,2978.62,1247.2,666.74,871.91,126.22,36.78
23-01-2022,09:00:00,3513.13,1508.46,758.69,1039.64,132.13,39.43
23-01-2022,10:00:00,3968.93,1685.06,846.53,1223.45,135.51,40.67
23-01-2022,11:00:00,4151.22,1769.41,893.38,1279.48,135.25,35.1
23-01-2022,12:00:00,4069.62,1723.23,889.35,1247.53,138.23,32.27
23-01-2022,13:00:00,3854.5,1653.68,838.52,1153.8,139.52,32.07
23-01-2022,14:00:00,3563.31,1519.04,755.34,1079.44,138.64,36.89
23-01-2022,15:00:00,3202.09,1346.46,672.72,982.21,136.4,33.87
23-01-2022,16:00:00,2934.71,1223.27,610.29,908.78,134.47,29.96
23-01-2022,17:00:00,2861.63,1184.23,613.88,882.93,123.99,34.68
23-01-2022,18:00:00,3105.52,1306.11,664.02,933.22,133.03,39.65
23-01-2022,19:00:00,3231.73,1377.12,676.3,968.48,136.67,41.74
23-01-2022,20:00:00,3126.3,1347.18,646.1,925.46,134.88,42.07
23-01-2022,21:00:00,3061.98,1332.96,644.95,879.32,134.2,41.46
23-01-2022,22:00:00,2857.25,1229.63,608.63,825.98,128.29,36.85
23-01-2022,23:00:00,2430.37,1031.53,516.17,709.83,120.51,30.42
24-01-2022,00:00:00,1976.84,820.63,412.08,586.13,112.41,25.96
24-01-2022,01:00:00,1694.26,693.69,339.79,513.04,107,24.13
24-01-2022,02:00:00,1546.59,633.1,297.62,470.71,104.98,23.43
24-01-2022,03:00:00,1483.56,609.36,279.64,454.87,102.46,23.12
24-01-2022,04:00:00,1492.52,619.06,274.65,456.68,103.87,24.09
24-01-2022,05:00:00,1630.98,687.47,303.59,496.66,105.64,26.25
24-01-2022,06:00:00,2095.85,891.99,412.9,626.88,110.81,32.87
24-01-2022,07:00:00,2858.19,1201.52,590.17,867.03,123.93,43.21
24-01-2022,08:00:00,3947.58,1636.02,863.56,1206.82,153.75,49.97
24-01-2022,09:00:00,4391.99,1820.84,943.89,1365.62,173.5,49.28
24-01-2022,10:00:00,4827.3,1962.69,1008.51,1556.73,200.32,49.67
24-01-2022,11:00:00,4814.69,1905.15,1034.12,1578.8,204.44,46.48
24-01-2022,12:00:00,4644.21,1825.71,990.95,1529.39,204.95,46.31
24-01-2022,13:00:00,4338.28,1724.19,939.2,1380.36,208.01,46.68
24-01-2022,14:00:00,4109.72,1629.59,864.12,1330.71,202.6,43.49
24-01-2022,15:00:00,3893.27,1505.23,815.5,1299.82,195.56,40.19
24-01-2022,16:00:00,3671.83,1416.52,767.76,1221.82,190.31,39.45
24-01-2022,17:00:00,3632.38,1399.52,759.53,1214.92,184.25,39.14
24-01-2022,18:00:00,3798.93,1500.54,800.08,1243.33,173.94,41.16
24-01-2022,19:00:00,3854.9,1558.41,801.58,1248.13,168.54,44.2
24-01-2022,20:00:00,3722.67,1538.08,774.08,1175.96,154.43,44.82
24-01-2022,21:00:00,3502.21,1493.27,745.83,1041.59,146.71,43.74
24-01-2022,22:00:00,3254.1,1369.08,697.39,975.86,140.25,39.09
24-01-2022,23:00:00,2768.12,1137.88,586.34,857.55,130.34,32.14
25-01-2022,00:00:00,2234.3,904.39,461.2,699.36,120.74,27.23
25-01-2022,01:00:00,1884.67,743.41,372.58,608.27,116.52,25.24
25-01-2022,02:00:00,1719.97,675.38,328.94,568.33,106.48,24.48
25-01-2022,03:00:00,1630.62,646.95,303.78,536.65,103.76,23.95
25-01-2022,04:00:00,1637.88,657.35,300.9,533.83,105.35,24.94
25-01-2022,05:00:00,1765.75,721.75,323.65,569.79,106.3,27.49
25-01-2022,06:00:00,2184.13,915.47,416.41,687.42,109.58,33.88
25-01-2022,07:00:00,3001.05,1262.72,590.73,896.61,178.03,42.88
25-01-2022,08:00:00,3944.44,1628.93,809.65,1220.93,199.9,51.39
25-01-2022,09:00:00,4369.96,1838.16,868.12,1334.9,230.84,50.93
25-01-2022,10:00:00,4881.59,1963.59,998.87,1565.03,255.82,51.82
25-01-2022,11:00:00,4917.5,1950.78,1017.26,1590.02,261.16,50.5
25-01-2022,12:00:00,4744.49,1864.72,990.99,1539.71,257.21,49.18
25-01-2022,13:00:00,4461.52,1790.61,926.5,1405.88,249.69,49.88
25-01-2022,14:00:00,4193.26,1652.19,869.93,1349.83,234.52,46.94
25-01-2022,15:00:00,4038.55,1609.53,817.8,1326.19,188.27,44.98
25-01-2022,16:00:00,3854.53,1529.34,810.68,1260.79,174.19,42.98
25-01-2022,17:00:00,3899.52,1574.07,802.22,1269.56,169.73,43.6
25-01-2022,18:00:00,4012.67,1609.43,843.05,1302.58,169.54,44.82
25-01-2022,19:00:00,4007.55,1626.71,821.75,1307.79,167.03,46.23
27-01-2022,00:00:00,2009.71,901.88,417.86,513.76,129.55,27.75
27-01-2022,01:00:00,1681.05,778.63,325.48,415.57,124.51,25.38
27-01-2022,02:00:00,1516.28,708.44,276.39,370.48,122.54,24.15
27-01-2022,03:00:00,1448.03,675.17,258.62,356.25,120.45,23.84
27-01-2022,04:00:00,1463.93,686.19,254.66,363.07,121.27,24.85
27-01-2022,05:00:00,1602,748.09,284.73,405.47,121.26,27.25
27-01-2022,06:00:00,2012.18,912.11,393.54,527.06,126.31,34.03
27-01-2022,07:00:00,2828.79,1254.51,580.09,780.77,141.77,44.72
27-01-2022,08:00:00,3857.62,1616.05,831.5,1154.98,165.73,52.73
27-01-2022,09:00:00,4322.83,1767.19,914.16,1356.06,195.11,51.2
27-01-2022,10:00:00,4707.98,1862.48,986.1,1555.93,213.38,47.87
27-01-2022,11:00:00,4662.66,1863.36,987.13,1508.55,213.83,45.77
27-01-2022,12:00:00,4440.08,1738.55,948.58,1457.18,209.1,42.8
27-01-2022,13:00:00,4029.68,1595.43,850.65,1287.55,206.92,40.48
27-01-2022,14:00:00,3696.09,1456.6,781.39,1192.79,193.69,38.02
27-01-2022,15:00:00,3596.34,1389.43,756.75,1187.86,192.47,35.19
27-01-2022,16:00:00,3480.57,1339.13,741.72,1163.94,186.31,35.09
27-01-2022,17:00:00,3555.3,1377.43,750.89,1174.68,180.63,36.66
27-01-2022,18:00:00,3774.07,1483.57,802.69,1227.76,183.66,40.6
27-01-2022,19:00:00,3887.67,1576.68,825.94,1232.14,171.1,43.22
27-01-2022,20:00:00,3684.24,1519.18,759.62,1163.86,163.72,44.12
27-01-2022,21:00:00,3436.8,1489.75,707.29,1010.56,158.5,43.36
27-01-2022,22:00:00,3235.35,1366.66,684.4,961.16,153.9,38.53
27-01-2022,23:00:00,2754.73,1139.76,575.26,837.56,144.11,31.86
28-01-2022,00:00:00,2234.77,885.98,464.91,707.21,128.14,27.27
28-01-2022,01:00:00,1868.91,737.49,367.56,597.22,124.14,25.23
28-01-2022,02:00:00,1718.68,679.22,324.67,552.64,121.34,24.47
28-01-2022,03:00:00,1652.16,654.89,305.15,533.4,118.9,24.15
28-01-2022,04:00:00,1632.49,653.07,294.42,527.66,119.57,24.81
28-01-2022,05:00:00,1775.66,729.69,319.49,559.4,122.46,27.56
28-01-2022,06:00:00,2254.56,932.23,438.76,701.18,126.36,34.66
28-01-2022,07:00:00,3065.13,1259.83,628.78,964.81,139.43,45.44
28-01-2022,08:00:00,4187.59,1739.65,894.39,1296.78,164.64,52.82
28-01-2022,09:00:00,4597.08,1928.05,971.35,1412.86,190.91,50.18
28-01-2022,10:00:00,4994.85,2005.07,1075.35,1608.15,208.25,47.12
28-01-2022,11:00:00,4965.84,1967.09,1085.76,1609.23,211,44.05
28-01-2022,12:00:00,4676.01,1816.31,1047.52,1515.09,208.93,41.08
28-01-2022,13:00:00,4186.35,1648.08,935.95,1316.77,205.29,38.57
28-01-2022,14:00:00,3760.42,1446.32,823.84,1224.28,196.25,34.27
28-01-2022,15:00:00,3528.83,1332.62,757.24,1183.97,189.88,31.54
28-01-2022,16:00:00,3415.07,1283.22,721.15,1163.36,186.3,30.54
28-01-2022,17:00:00,3478.54,1348.67,730.51,1169.14,176.48,32.71
28-01-2022,18:00:00,3650.42,1441.76,776.39,1194.58,173.57,36.64
28-01-2022,19:00:00,3831.43,1547.58,811.58,1222.38,172.61,40.84
28-01-2022,20:00:00,3677.35,1522.05,765.37,1142.04,166.31,42.59
28-01-2022,21:00:00,3387.44,1461.96,681.13,1008.5,160.88,41.86
28-01-2022,22:00:00,3120.83,1313.8,638.74,946.36,153.72,37.33
28-01-2022,23:00:00,2680.87,1103.02,564.94,811.94,141.71,31.26
29-01-2022,00:00:00,2181.69,881.02,440.68,677.93,134.49,27.18
29-01-2022,01:00:00,1867.53,740.16,360.84,594.14,130.01,24.73
29-01-2022,02:00:00,1693.25,666.03,315.15,547.04,125.15,23.8
29-01-2022,03:00:00,1608.58,634.65,290.06,520.98,124.17,23.44
29-01-2022,04:00:00,1621.36,653.24,287.32,518.57,122.92,24.01
29-01-2022,05:00:00,1743.79,711.75,313.25,552.25,122.96,26.16
29-01-2022,06:00:00,2149.37,885.69,419.67,665.66,126.9,31.02
29-01-2022,07:00:00,2928.62,1209.98,605.23,909.06,138.92,38.41
29-01-2022,08:00:00,3835.66,1580.31,824.44,1198.19,150.94,43.73
29-01-2022,09:00:00,4076.8,1724.6,875.26,1234.6,160.82,42.78
29-01-2022,10:00:00,4317.61,1800.72,944.87,1326.07,168.96,40.75
29-01-2022,11:00:00,4331.3,1771.85,970.98,1336.38,167.72,37.17
29-01-2022,12:00:00,4082.72,1642.48,941.99,1262.6,161.82,33.27
29-01-2022,13:00:00,3590.47,1465.23,818.24,1083.31,158.47,31.21
29-01-2022,14:00:00,3280.33,1337.85,736.55,997.64,150.34,26.71
29-01-2022,15:00:00,3115.28,1250.47,697.89,967.25,145.75,24.09
29-01-2022,16:00:00,3000.43,1199.87,681.5,922.3,144.1,24.09
29-01-2022,17:00:00,3104.05,1259.06,709.45,935.83,145.22,27.14
29-01-2022,18:00:00,3372.86,1331.03,723.86,932.99,322.86,33.73
29-01-2022,19:00:00,3529.45,1416.55,743.31,966.75,330.7,38.61
29-01-2022,20:00:00,3361.76,1376.73,687.57,892.27,336.82,39.89
29-01-2022,21:00:00,3127.37,1312.48,636.78,789.97,318.75,39.27
29-01-2022,22:00:00,2954.39,1301.76,627.35,822.05,140.41,35.41
29-01-2022,23:00:00,2527.34,1103.88,529.24,705.47,135.2,30.04
30-01-2022,00:00:00,2044.3,909.71,411.97,545.12,131.68,25.76
30-01-2022,01:00:00,1753.96,794.68,331.4,464.72,126.82,23.57
30-01-2022,02:00:00,1614.11,737.07,291.3,424.16,123.77,22.55
30-01-2022,03:00:00,1516.91,698.62,263.85,395.81,122.53,21.88
30-01-2022,04:00:00,1517.89,705.07,255.73,398.21,122.12,22.28
30-01-2022,05:00:00,1630.84,754.65,282.52,429.3,124.11,24.47
30-01-2022,06:00:00,1979.49,894.98,370.7,540.75,126.42,27.84
30-01-2022,07:00:00,2582.67,1104.85,534.58,753.04,132.65,32.99
30-01-2022,08:00:00,3443.43,1431.68,738.77,1061.66,138.87,38.76
30-01-2022,09:00:00,3868.8,1599.34,831.48,1220.79,141.05,39.57
30-01-2022,10:00:00,4282.89,1716.86,924.93,1420.23,141.91,38.18
30-01-2022,11:00:00,4343.13,1743.7,953.91,1427.53,139.77,35.04
30-01-2022,12:00:00,4181.86,1663.42,923.46,1369.43,152.79,31.28
30-01-2022,13:00:00,3701.96,1471.14,836.16,1182.26,149.82,29.07
30-01-2022,14:00:00,3319.7,1298.14,730.97,1087.66,145.87,25.58
30-01-2022,15:00:00,3021.65,1132.93,674.11,1012.29,142.3,22.75
30-01-2022,16:00:00,2842.21,1072.8,608.18,967.96,139.93,22.91
30-01-2022,17:00:00,2899.81,1122.11,629.67,952.47,144.04,26.5
30-01-2022,18:00:00,3160.81,1241.16,675.45,1026.41,155.28,32.61
30-01-2022,19:00:00,3325.98,1319.16,710.25,1065.94,161.98,36.8
30-01-2022,20:00:00,3193.79,1311.14,668.44,986.43,159.68,38.07
30-01-2022,21:00:00,2966.85,1261.36,618.05,868.57,157.24,37.43
30-01-2022,22:00:00,2812.67,1180.93,586.11,831.4,153.7,34.37
30-01-2022,23:00:00,2412.4,997.36,494.45,724.58,144.78,28.51
31-01-2022,00:00:00,1979.21,790.26,408.6,600.8,140.01,24.56
31-01-2022,01:00:00,1696.81,664.56,328.59,530.89,134.27,22.37
31-01-2022,02:00:00,1554.2,600.83,289.18,496.98,130.55,21.88
31-01-2022,03:00:00,1486.46,575.83,269.24,476.47,129.43,21.42
31-01-2022,04:00:00,1503.39,589.02,265.09,483.09,130.1,21.75
31-01-2022,05:00:00,1659.17,674.82,298.16,512.64,132.98,24.98
31-01-2022,06:00:00,2137.8,900.32,426.23,620.88,138.03,32.03
31-01-2022,07:00:00,2962.23,1289.63,628.38,826.6,153.3,43.04
31-01-2022,08:00:00,3928.05,1742.88,860.18,1065.86,173.45,48.26
31-01-2022,09:00:00,4244.08,1884.31,925.65,1148.56,198.83,46.41
31-01-2022,10:00:00,4490.47,1922.09,977.59,1294.11,208.92,43.35
31-01-2022,11:00:00,4471.02,1888.36,970.89,1319.12,210.46,39.62
31-01-2022,12:00:00,4173.15,1607.97,879.78,1400.27,207.84,36.32
31-01-2022,13:00:00,3804.93,1475.83,813,1240.05,205.59,34.34
31-01-2022,14:00:00,3502.53,1338.26,746.44,1164.1,198.26,30.97
31-01-2022,15:00:00,3380.21,1260.49,691.48,1171.15,195.67,29.32
31-01-2022,16:00:00,3330.3,1262.77,672.23,1139.25,194.27,30.06
31-01-2022,17:00:00,3364.42,1291.76,684.03,1132.93,191.54,31.74
31-01-2022,18:00:00,3598.96,1413.93,728.1,1202.18,187.8,34.63
31-01-2022,19:00:00,3592.28,1434.96,722.56,1182.16,183.5,37.93
31-01-2022,20:00:00,3466.5,1395.52,701.97,1123.45,175.08,38.99
31-01-2022,21:00:00,3139.58,1304.85,643.55,957,165.03,38.35
31-01-2022,22:00:00,2949.13,1213.63,620.34,894.77,158.71,33.78
31-01-2022,23:00:00,2509.03,1014.53,517.19,778.49,147.06,27.6
01-02-2022,00:00:00,2045.62,789.35,419.13,652.09,142.56,23.9
01-02-2022,01:00:00,1753.41,674.22,337.99,567.18,135.65,22.07
01-02-2022,02:00:00,1619.09,618.33,302.59,530.64,132.7,21.54
01-02-2022,03:00:00,1557.52,596.72,282.64,510.88,131.62,21.56
01-02-2022,04:00:00,1575.53,616.25,282.08,508.93,131.21,22.06
01-02-2022,05:00:00,1724.19,692.52,310.33,545.19,134.81,24.62
01-02-2022,06:00:00,2231.48,914.35,434.49,691.01,138.72,31.83
01-02-2022,07:00:00,3074.85,1257.98,642.89,946.64,156.14,42.08
01-02-2022,08:00:00,4026.37,1649.98,860.37,1253.4,175.7,48.63
01-02-2022,09:00:00,4281.89,1766.75,901.51,1326.27,198.57,46.71
01-02-2022,10:00:00,4573.53,1837.26,919.05,1521.79,208.26,43.77
01-02-2022,11:00:00,4474.18,1780.78,912.44,1491.39,206.51,40.14
01-02-2022,12:00:00,4208.94,1569.94,813.6,1354.99,395.21,37.81
01-02-2022,13:00:00,3810.39,1486.85,809.88,1251.81,190.94,34.84
01-02-2022,14:00:00,3471.53,1339.06,712.93,1176.63,178.49,31.39
01-02-2022,15:00:00,3330.52,1263.72,653.25,1165.46,175.37,29.25
01-02-2022,16:00:00,3247.51,1240.43,648.21,1128.41,169.4,29.08
01-02-2022,17:00:00,3327.24,1314.63,638.76,1139.81,168.15,31.3
01-02-2022,18:00:00,3528.23,1394.59,721.16,1181.9,167.39,34.05
01-02-2022,19:00:00,3632.46,1479.25,712.38,1199.44,166.8,37.47
01-02-2022,20:00:00,3456.14,1425.01,694.42,1106.59,158.77,38.49
01-02-2022,21:00:00,3171.17,1341.9,647.67,958.7,146.51,37.55
01-02-2022,22:00:00,2950.21,1229.28,609.73,911.37,140.16,33.49
01-02-2022,23:00:00,2498.89,1010.56,517.87,791.18,128.01,27.54
02-02-2022,00:00:00,2034.98,809,414.06,651.97,117.34,23.26
02-02-2022,01:00:00,1757.56,688.91,338.6,583.54,107.95,21.96
02-02-2022,02:00:00,1613.08,628.9,301.08,540.82,103.48,21.4
02-02-2022,03:00:00,1559.91,612.97,285.12,523.74,102.09,21.17
02-02-2022,04:00:00,1561.56,618.51,280.64,522.93,103.19,21.59
02-02-2022,05:00:00,1726.38,699.81,312.72,565.95,105.35,24.43
02-02-2022,06:00:00,2197.77,902.01,422.49,707.96,113.28,31.09
02-02-2022,07:00:00,3065.43,1262.79,623.24,967.25,135.16,41.85
02-02-2022,08:00:00,3956.6,1640.93,825.58,1238.29,160.46,46.07
02-02-2022,09:00:00,4330.91,1801.02,913.82,1333.52,188.56,45.91
02-02-2022,10:00:00,4659.08,1893.79,969.03,1506.52,201.27,45.11
02-02-2022,11:00:00,4451.95,1800.62,936.7,1431.75,197.75,41.26
02-02-2022,12:00:00,4263.56,1663.13,932.09,1416,174.02,36.87
02-02-2022,13:00:00,3750.05,1496.2,845.61,1169.23,171.27,33.14
02-02-2022,14:00:00,3488.77,1353.7,776.13,1136.52,159.82,28.88
02-02-2022,15:00:00,3311.44,1242.66,717.04,1134.95,158.64,27.5
02-02-2022,16:00:00,3239.21,1200.19,723.92,1102.37,153.76,26.65
02-02-2022,17:00:00,3286.4,1259.68,695.84,1120.86,148.6,29.42
02-02-2022,18:00:00,3566.35,1403.9,768.05,1177.6,149.69,33.24
02-02-2022,19:00:00,3613.11,1434.49,773.57,1186.91,145.84,36.12
02-02-2022,20:00:00,3391.92,1363.42,708.24,1103.76,149.05,36.71
02-02-2022,21:00:00,3084.47,1296.24,640.67,937.68,142.16,35.53
02-02-2022,22:00:00,2871.05,1208.02,600.79,869.22,132.78,31.72
02-02-2022,23:00:00,2457.49,996.35,512.87,774.94,121.81,26.31
03-02-2022,00:00:00,2031.74,808.53,409.48,657.99,113.85,22.56
03-02-2022,01:00:00,1744.79,688.41,337.18,574.47,107.02,21.18
03-02-2022,02:00:00,1622.61,636.6,308.04,537.67,104.26,20.76
03-02-2022,03:00:00,1544.79,610.89,284.52,513.16,100.93,20.63
03-02-2022,04:00:00,1533.83,618.66,280.1,498.26,101.26,20.99
03-02-2022,05:00:00,1713.72,711.07,311.98,548.15,102.22,24.01
03-02-2022,06:00:00,2121.63,893.85,415.44,652.64,109.25,30.52
03-02-2022,07:00:00,2890.57,1205.48,606.6,886.86,129.89,40.26
03-02-2022,08:00:00,3797.13,1539.01,812.49,1198.84,159.32,45.43
03-02-2022,09:00:00,4145.83,1719.43,856.49,1301.55,187.28,44.66
03-02-2022,10:00:00,4529.85,1833.1,935.38,1457.68,207.47,45.1
03-02-2022,11:00:00,4515.47,1823.58,968.45,1426.92,211.49,44.12
03-02-2022,12:00:00,4354.69,1748.24,951.72,1366.31,210.88,37.69
03-02-2022,13:00:00,4064.37,1639.72,875.94,1248.8,214.65,42.27
03-02-2022,14:00:00,3905.81,1543.44,841.52,1230.57,211.57,41.51
03-02-2022,15:00:00,3793.92,1500.51,828.25,1182,207.25,38.69
03-02-2022,16:00:00,3684.47,1449.16,783.72,1177.47,200.26,38
03-02-2022,17:00:00,3693.63,1484.9,777.54,1164.12,193.78,37.99
03-02-2022,18:00:00,3854.71,1503.43,809.07,1283.35,183.41,39.63
03-02-2022,19:00:00,3819.92,1512.56,813.73,1244.04,174.65,40
03-02-2022,20:00:00,3606.81,1456.35,761.39,1152.59,162.39,39.94
03-02-2022,21:00:00,3332.86,1405.73,708.31,993.33,155.14,38.68
03-02-2022,22:00:00,3071.12,1276.28,661.32,923.93,145.98,34.19
03-02-2022,23:00:00,2581.49,1061.42,542.47,796.27,128.56,28.32
04-02-2022,00:00:00,2118.13,854.07,442.23,659.61,117.72,24.34
04-02-2022,01:00:00,1810.33,719.45,353.01,586.84,111.08,22.33
04-02-2022,02:00:00,1661.07,655.4,314.85,547.38,106.08,21.85
04-02-2022,03:00:00,1591.92,635.56,292.24,524.52,102.26,21.37
04-02-2022,04:00:00,1579.82,641.84,286.84,513.05,101.51,21.66
04-02-2022,05:00:00,1722.87,714.12,312.99,560.66,105.65,24.21
04-02-2022,06:00:00,2212.19,922.32,436.88,688.69,112.92,31.24
04-02-2022,07:00:00,3033.24,1261.19,626.89,939.72,134.67,42.01
04-02-2022,08:00:00,4049.72,1667.43,876.42,1252.1,165.37,48.21
04-02-2022,09:00:00,4486.6,1853.77,965.24,1380.76,197.07,47.7
