"Delivery Date","Time Period","Cleared Buy (MW)","Cleared Sell (MW)","Price (Rs./MWh)"
"15/01/2024","13:30-13:45","1202.3","333","3511.41"
"15/01/2024","13:45-14:00","1232.1","342.9","3510.8"
"15/01/2024","14:00-14:15","1179.3","325.5","3580.89"
"15/01/2024","14:15-14:30","1156.87","315.5","3750.26"
"15/01/2024","14:30-14:45","1184.62","539.3","3830.06"
"15/01/2024","14:45-15:00","1174.3","718.2","3900.43"
"15/01/2024","15:00-15:15","1750.2","974.2","3801.83"
"15/01/2024","15:15-15:30","1648.1","1058.9","4124.26"
"15/01/2024","15:30-15:45","1648","1154.3","4307.99"
"15/01/2024","15:45-16:00","1484","1448.7","4792.91"
"15/01/2024","16:00-16:15","897.2","883.2","5240.77"
"15/01/2024","16:15-16:30","1151.28","999.9","6000.35"
"15/01/2024","16:30-16:45","909.7","931.8","8120.14"
"15/01/2024","16:45-17:00","936","514.3","8120.83"
"15/01/2024","17:00-17:15","1503.6","357.3","10000"
"15/01/2024","17:15-17:30","1892.26","289","10000"
"15/01/2024","17:30-17:45","2063.16","264.9","10000"
"15/01/2024","17:45-18:00","2374.56","248","10000"
"15/01/2024","18:00-18:15","3647.9","279.2","10000"
"15/01/2024","18:15-18:30","3898.34","278.5","10000"
"15/01/2024","18:30-18:45","4534.52","278.5","10000"
"15/01/2024","18:45-19:00","4612.94","278.9","10000"
"15/01/2024","19:00-19:15","5173.74","278.2","10000"
"15/01/2024","19:15-19:30","5253.41","277.9","10000"
"15/01/2024","19:30-19:45","5990.35","276","10000"
"15/01/2024","19:45-20:00","6087.67","275.7","10000"
"15/01/2024","20:00-20:15","5959.2","336.7","7422.9"
"15/01/2024","20:15-20:30","5506.32","285.7","6300.27"
"15/01/2024","20:30-20:45","4805.2","211.3","5680.71"
"15/01/2024","20:45-21:00","4438.8","358.3","5209.48"
"15/01/2024","21:00-21:15","4239.7","459.55","4708.54"
"15/01/2024","21:15-21:30","3752.9","381.3","4525.2"
"15/01/2024","21:30-21:45","2940.5","302.3","4399.38"
"15/01/2024","21:45-22:00","2467.4","138.5","4166.95"
"15/01/2024","22:00-22:15","2129.2","102.5","3619.77"
"15/01/2024","22:15-22:30","2044.8","102.5","3650.26"
"15/01/2024","22:30-22:45","1839.8","116.5","3650.02"
"15/01/2024","22:45-23:00","1587.8","126.5","3619.04"
"15/01/2024","23:00-23:15","860.9","150.5","3357.44"
"15/01/2024","23:15-23:30","820.2","195.5","3420.45"
"15/01/2024","23:30-23:45","751.9","307.5","3439.26"
"15/01/2024","23:45-24:00","729.3","360.13","3437.56"
"16/01/2024","00:00-00:15","694.58","550.5","3500.89"
"16/01/2024","00:15-00:30","650.4","612.5","3525.72"
"16/01/2024","00:30-00:45","608.1","700.5","3525.16"
"16/01/2024","00:45-01:00","579.2","742.82","3469.5"
"16/01/2024","01:00-01:15","548.1","675.58","3357.75"
"16/01/2024","01:15-01:30","543.3","885.5","3180.72"
"16/01/2024","01:30-01:45","579.4","1163.2","3090.06"
"16/01/2024","01:45-02:00","586.8","1120.59","3076.47"
"16/01/2024","02:00-02:15","577","1048.2","3050.43"
"16/01/2024","02:15-02:30","565.5","878.9","3021.29"
"16/01/2024","02:30-02:45","557.4","959.66","2999.85"
"16/01/2024","02:45-03:00","552.2","949.72","2973.11"
"16/01/2024","03:00-03:15","558.4","1032.39","2901.96"
"16/01/2024","03:15-03:30","567.6","1055.3","2916"
"16/01/2024","03:30-03:45","564.78","1073.87","2930.46"
"16/01/2024","03:45-04:00","571.1","1069.53","2973.19"
"16/01/2024","04:00-04:15","593.4","1075.38","3004.68"
"16/01/2024","04:15-04:30","622.1","1067.2","3050.74"
"16/01/2024","04:30-04:45","584.5","939.71","3076.33"
"16/01/2024","04:45-05:00","582.9","767.2","3150.46"
"16/01/2024","05:00-05:15","1015.4","865.2","3469.74"
"16/01/2024","05:15-05:30","1560.5","1094.2","3525.59"
"16/01/2024","05:30-05:45","2105.5","983.4","3609.33"
"16/01/2024","05:45-06:00","2573.2","1207.8","3647.86"
"16/01/2024","06:00-06:15","762.5","460.5","4109.21"
"16/01/2024","06:15-06:30","964.1","819.3","5500.37"
"16/01/2024","06:30-06:45","704.7","651.3","6079.16"
"16/01/2024","06:45-07:00","1130","637.7","8999.82"
"16/01/2024","07:00-07:15","978.05","409.1","10000"
"16/01/2024","07:15-07:30","1007.7","285.2","10000"
"16/01/2024","07:30-07:45","706.8","187.2","10000"
"16/01/2024","07:45-08:00","772.75","210","10000"
"16/01/2024","08:00-08:15","561.7","244.8","10000"
"16/01/2024","08:15-08:30","509.09","267.3","10000"
"16/01/2024","08:30-08:45","606.7","292.2","10000"
"16/01/2024","08:45-09:00","653.24","317.5","10000"
"16/01/2024","09:00-09:15","846.63","337.1","10000"
"16/01/2024","09:15-09:30","1105.55","364.3","10000"
"16/01/2024","09:30-09:45","1213.74","374.9","10000"
"16/01/2024","09:45-10:00","1417.97","400.1","10000"
"16/01/2024","10:00-10:15","1371.85","426.3","10000"
"16/01/2024","10:15-10:30","1627.44","436.6","10000"
"16/01/2024","10:30-10:45","1982.19","445.7","10000"
"16/01/2024","10:45-11:00","1881.43","468.1","10000"
"16/01/2024","11:00-11:15","2261.2","574.8","8000.54"
"16/01/2024","11:15-11:30","1859.03","557.8","7000.24"
"16/01/2024","11:30-11:45","1684.4","485","6000.13"
"16/01/2024","11:45-12:00","1434.1","470.3","4999.7"
"16/01/2024","12:00-12:15","1474.16","452.6","4350.18"
"16/01/2024","12:15-12:30","1392.3","434.2","4280.71"
"16/01/2024","12:30-12:45","1343.97","389.6","4100.49"
"16/01/2024","12:45-13:00","1275","392.8","3899.45"
"16/01/2024","13:00-13:15","1548.8","395.3","3490.28"
"16/01/2024","13:15-13:30","1485.86","396.4","3300.91"
"16/01/2024","13:30-13:45","1409.5","395.7","3560.79"
"16/01/2024","13:45-14:00","1378.3","399.8","3610.22"
"16/01/2024","14:00-14:15","1317.4","384.8","3592.83"
"16/01/2024","14:15-14:30","1253.8","369","3560.35"
"16/01/2024","14:30-14:45","1247.4","350.5","3560.81"
"16/01/2024","14:45-15:00","1269.5","330.7","3592.17"
"16/01/2024","15:00-15:15","1721.7","264.8","3580.52"
"16/01/2024","15:15-15:30","1623.38","245","3800.24"
"16/01/2024","15:30-15:45","1508.5","394.4","4468.95"
"16/01/2024","15:45-16:00","1445.7","390","4499.18"
"16/01/2024","16:00-16:15","1029.25","340.4","6000.76"
"16/01/2024","16:15-16:30","1210.55","302.1","7000.05"
"16/01/2024","16:30-16:45","942.61","278.1","10000"
"16/01/2024","16:45-17:00","1107.8","320.7","10000"
"16/01/2024","17:00-17:15","1320.83","387.3","10000"
"16/01/2024","17:15-17:30","1804.54","348.9","10000"
"16/01/2024","17:30-17:45","1868.86","316.3","10000"
"16/01/2024","17:45-18:00","2315.93","270.6","10000"
"16/01/2024","18:00-18:15","3370.9","324.9","10000"
"16/01/2024","18:15-18:30","3631.62","324.9","10000"
"16/01/2024","18:30-18:45","3888.31","324.9","10000"
"16/01/2024","18:45-19:00","4198.31","324.9","10000"
"16/01/2024","19:00-19:15","4755.27","465.9","10000"
"16/01/2024","19:15-19:30","4652.91","465.9","10000"
"16/01/2024","19:30-19:45","5110.14","446.9","10000"
"16/01/2024","19:45-20:00","5522.26","425.1","10000"
"16/01/2024","20:00-20:15","5829.2","343.1","9000.49"
"16/01/2024","20:15-20:30","5615.85","301.1","8000.31"
"16/01/2024","20:30-20:45","5406","258.1","6700.07"
"16/01/2024","20:45-21:00","4887.8","203.7","5422.19"
"16/01/2024","21:00-21:15","4867.1","289","4999.32"
"16/01/2024","21:15-21:30","4357.7","289","4525.98"
"16/01/2024","21:30-21:45","3590.6","389","4489.54"
"16/01/2024","21:45-22:00","3095.7","295","4307.65"
"16/01/2024","22:00-22:15","2330.1","115.2","3650.66"
"16/01/2024","22:15-22:30","1733.9","115.2","3619.55"
"16/01/2024","22:30-22:45","1616.1","115.2","3619.51"
"16/01/2024","22:45-23:00","1467.2","115.2","3619.22"
"16/01/2024","23:00-23:15","888","139.91","3438.29"
"16/01/2024","23:15-23:30","751.7","180.2","3509.52"
"16/01/2024","23:30-23:45","751.6","325.2","3525.35"
"16/01/2024","23:45-24:00","704.8","387.2","3490.66"
"17/01/2024","00:00-00:15","702.7","301","3180.14"
"17/01/2024","00:15-00:30","685.5","375","3310.27"
"17/01/2024","00:30-00:45","678.19","377","3300.53"
"17/01/2024","00:45-01:00","637.1","424","3179.01"
"17/01/2024","01:00-01:15","625.2","491.3","3076.17"
"17/01/2024","01:15-01:30","607.8","493","3019.99"
"17/01/2024","01:30-01:45","619.6","513.99","3000.34"
"17/01/2024","01:45-02:00","633.89","539","2930.2"
"17/01/2024","02:00-02:15","707","563","2870.67"
"17/01/2024","02:15-02:30","703.6","583.47","2870.38"
"17/01/2024","02:30-02:45","687.6","591.86","2870.35"
"17/01/2024","02:45-03:00","698","654.16","2870.49"
"17/01/2024","03:00-03:15","692.1","719.59","2870.01"
"17/01/2024","03:15-03:30","761.3","799.73","2825.89"
"17/01/2024","03:30-03:45","756.3","802.4","2848.79"
"17/01/2024","03:45-04:00","778.4","879.64","2750.56"
"17/01/2024","04:00-04:15","711","950.84","2870.22"
"17/01/2024","04:15-04:30","598.6","602.4","3018.52"
"17/01/2024","04:30-04:45","691.4","580","2870.87"
"17/01/2024","04:45-05:00","613.8","551","2930.88"
"17/01/2024","05:00-05:15","967.8","788","3490.29"
"17/01/2024","05:15-05:30","1292","729","3525.57"
"17/01/2024","05:30-05:45","1866.5","956.1","3647.24"
"17/01/2024","05:45-06:00","2007.1","1081.3","4189.95"
"17/01/2024","06:00-06:15","683.7","451.3","4130.67"
"17/01/2024","06:15-06:30","946.4","762.4","4799.47"
"17/01/2024","06:30-06:45","1360.3","636.4","5850.95"
"17/01/2024","06:45-07:00","1430.2","615.2","9958.99"
"17/01/2024","07:00-07:15","1170.47","354.9","10000"
"17/01/2024","07:15-07:30","1081.69","254.4","10000"
"17/01/2024","07:30-07:45","769.03","280.3","10000"
"17/01/2024","07:45-08:00","839.89","292.7","10000"
"17/01/2024","08:00-08:15","705.68","312.2","10000"
"17/01/2024","08:15-08:30","908.85","346","10000"
"17/01/2024","08:30-08:45","978.84","393.2","10000"
"17/01/2024","08:45-09:00","1003.13","419.8","10000"
"17/01/2024","09:00-09:15","1178.51","447.1","10000"
"17/01/2024","09:15-09:30","1223.82","475.2","10000"
"17/01/2024","09:30-09:45","1416.63","507.8","10000"
"17/01/2024","09:45-10:00","1400.16","540","10000"
"17/01/2024","10:00-10:15","1239.79","574.5","10000"
"17/01/2024","10:15-10:30","1558.65","590.1","10000"
"17/01/2024","10:30-10:45","1956.35","605.3","10000"
"17/01/2024","10:45-11:00","1598.6","636","9850.91"
"17/01/2024","11:00-11:15","1552.9","620.6","6999.08"
"17/01/2024","11:15-11:30","1422.4","570.2","6869.24"
"17/01/2024","11:30-11:45","1551.1","495.7","4958.38"
"17/01/2024","11:45-12:00","1431.11","475.1","4350.71"
"17/01/2024","12:00-12:15","1370.8","412.5","4280.79"
"17/01/2024","12:15-12:30","1326.99","366.9","4000.17"
"17/01/2024","12:30-12:45","1265.12","367.1","3810.96"
"17/01/2024","12:45-13:00","1129.87","369.9","4000.52"
"17/01/2024","13:00-13:15","1379.4","340.3","3180.49"
"17/01/2024","13:15-13:30","1323.7","343","3133.53"
"17/01/2024","13:30-13:45","1325.1","342.8","3410.4"
"17/01/2024","13:45-14:00","1316.9","346.9","3480.89"
"17/01/2024","14:00-14:15","1247.4","331","3558.59"
"17/01/2024","14:15-14:30","1239.7","313.1","3667.44"
"17/01/2024","14:30-14:45","1213.4","300","3667.93"
"17/01/2024","14:45-15:00","1195.56","275.9","3700.97"
"17/01/2024","15:00-15:15","1178.1","250.5","3667.48"
"17/01/2024","15:15-15:30","984.2","261.5","3854.22"
"17/01/2024","15:30-15:45","1081.8","314.8","4299.96"
"17/01/2024","15:45-16:00","1063.69","369.5","4500.32"
"17/01/2024","16:00-16:15","857.9","417.5","5240.56"
"17/01/2024","16:15-16:30","1049.7","333.5","6010.58"
"17/01/2024","16:30-16:45","1156.1","466.5","7160.74"
"17/01/2024","16:45-17:00","1551.5","442.1","8385.06"
"17/01/2024","17:00-17:15","1759.67","357.7","10000"
"17/01/2024","17:15-17:30","1902.98","332.4","10000"
"17/01/2024","17:30-17:45","2189.56","318.5","10000"
"17/01/2024","17:45-18:00","2573.84","302","10000"
"17/01/2024","18:00-18:15","2883.42","248","10000"
"17/01/2024","18:15-18:30","3203.62","247.3","10000"
"17/01/2024","18:30-18:45","3637.9","247.3","10000"
"17/01/2024","18:45-19:00","3873.14","247.6","10000"
"17/01/2024","19:00-19:15","3878.01","246.9","10000"
"17/01/2024","19:15-19:30","4153.41","216.7","10000"
"17/01/2024","19:30-19:45","5295.62","214.8","10000"
"17/01/2024","19:45-20:00","5738.58","214.5","10000"
"17/01/2024","20:00-20:15","6718.15","167.2","10000"
"17/01/2024","20:15-20:30","6654.3","98.89","8979.15"
"17/01/2024","20:30-20:45","6026.6","58","5989.38"
"17/01/2024","20:45-21:00","5362.9","58","5362.79"
"17/01/2024","21:00-21:15","4641.9","112.8","4799.21"
"17/01/2024","21:15-21:30","4338.1","112.5","4525.57"
"17/01/2024","21:30-21:45","3549.2","112.5","4489.98"
"17/01/2024","21:45-22:00","3087.1","112.5","4361.59"
"17/01/2024","22:00-22:15","2562","87.7","4000.37"
"17/01/2024","22:15-22:30","2015.4","57.7","3650.9"
"17/01/2024","22:30-22:45","1733.5","57.7","3619.32"
"17/01/2024","22:45-23:00","1504.1","57.7","3525.77"
"17/01/2024","23:00-23:15","876","57.7","3490.46"
"17/01/2024","23:15-23:30","753.2","115.7","3490.22"
"17/01/2024","23:30-23:45","688.3","217.7","3525.28"
"17/01/2024","23:45-24:00","649","286.7","3560"
"18/01/2024","00:00-00:15","664.9","561.5","3540.5"
"18/01/2024","00:15-00:30","651","601.5","3525.94"
"18/01/2024","00:30-00:45","608.1","594.5","3398.29"
"18/01/2024","00:45-01:00","566.4","410.5","3179.89"
"18/01/2024","01:00-01:15","528.2","451.5","3140.83"
"18/01/2024","01:15-01:30","519.2","495.5","3133.11"
"18/01/2024","01:30-01:45","553.68","628.5","3100.28"
"18/01/2024","01:45-02:00","549.3","665.7","3076.61"
"18/01/2024","02:00-02:15","528.6","655.4","3076.32"
"18/01/2024","02:15-02:30","514.6","588.6","3076.06"
"18/01/2024","02:30-02:45","505.9","583.5","3019.22"
"18/01/2024","02:45-03:00","501.59","596.51","3000.74"
"18/01/2024","03:00-03:15","493.03","610.5","3000.62"
"18/01/2024","03:15-03:30","486.83","619.5","3000.55"
"18/01/2024","03:30-03:45","478.2","691.6","3076.16"
"18/01/2024","03:45-04:00","486.3","719","3076.11"
"18/01/2024","04:00-04:15","494.53","958.67","3100.04"
"18/01/2024","04:15-04:30","483.3","615.5","3133.54"
"18/01/2024","04:30-04:45","458.6","587.5","3140.97"
"18/01/2024","04:45-05:00","489.2","662.3","3278.45"
"18/01/2024","05:00-05:15","891.4","790.5","3525.86"
"18/01/2024","05:15-05:30","1462.9","727.5","3559.71"
"18/01/2024","05:30-05:45","1862.9","727.5","4069.34"
"18/01/2024","05:45-06:00","2228.7","924.8","4489.53"
"18/01/2024","06:00-06:15","634","445.8","4109.85"
"18/01/2024","06:15-06:30","1075.5","741.5","5210.24"
"18/01/2024","06:30-06:45","1534.8","605.1","6500.69"
"18/01/2024","06:45-07:00","1454.13","536","10000"
"18/01/2024","07:00-07:15","1129.72","415.8","10000"
"18/01/2024","07:15-07:30","811.78","202.2","10000"
"18/01/2024","07:30-07:45","532.3","228.4","10000"
"18/01/2024","07:45-08:00","580.01","220.2","10000"
"18/01/2024","08:00-08:15","436.02","233.1","10000"
"18/01/2024","08:15-08:30","458.21","256.6","10000"
"18/01/2024","08:30-08:45","469.83","280.1","10000"
"18/01/2024","08:45-09:00","443.97","300.6","10000"
"18/01/2024","09:00-09:15","573.86","304.7","10000"
"18/01/2024","09:15-09:30","692.05","323.7","10000"
"18/01/2024","09:30-09:45","786.67","348.1","10000"
"18/01/2024","09:45-10:00","916.65","367.4","10000"
"18/01/2024","10:00-10:15","976.04","439.4","10000"
"18/01/2024","10:15-10:30","1207.56","446.8","10000"
"18/01/2024","10:30-10:45","1711.07","457.3","10000"
"18/01/2024","10:45-11:00","1745.45","481.2","10000"
"18/01/2024","11:00-11:15","1901.5","538.2","7500.38"
"18/01/2024","11:15-11:30","1476.73","464.49","7500.04"
"18/01/2024","11:30-11:45","1049.4","326.9","5039.71"
"18/01/2024","11:45-12:00","1025.1","299.9","4394.55"
"18/01/2024","12:00-12:15","1264.8","336.4","4299.66"
"18/01/2024","12:15-12:30","1139.92","320.7","4350.43"
"18/01/2024","12:30-12:45","1035.59","327.9","4300.47"
"18/01/2024","12:45-13:00","996.22","288.8","4000.87"
"18/01/2024","13:00-13:15","1347.44","300","3500.96"
"18/01/2024","13:15-13:30","1302.3","303.3","3230.28"
"18/01/2024","13:30-13:45","1275.3","304.3","3540.53"
"18/01/2024","13:45-14:00","1257.1","311.6","3610.27"
"18/01/2024","14:00-14:15","1173.4","311.64","3708.3"
"18/01/2024","14:15-14:30","1141.95","309.6","3752.96"
"18/01/2024","14:30-14:45","976.4","316.8","3840.58"
"18/01/2024","14:45-15:00","932.4","306.4","4069.69"
"18/01/2024","15:00-15:15","1090.08","347.9","4300.49"
"18/01/2024","15:15-15:30","1006.79","427.9","4500.4"
"18/01/2024","15:30-15:45","1239.6","520.8","5209.88"
"18/01/2024","15:45-16:00","1440.7","453.9","5240.34"
"18/01/2024","16:00-16:15","1132.1","403.4","6500.33"
"18/01/2024","16:15-16:30","953.84","341.3","8000.52"
"18/01/2024","16:30-16:45","1533.57","459","10000"
"18/01/2024","16:45-17:00","1467.07","439.9","10000"
"18/01/2024","17:00-17:15","1613.98","318.7","10000"
"18/01/2024","17:15-17:30","1638.12","282.3","10000"
"18/01/2024","17:30-17:45","1768.03","249.7","10000"
"18/01/2024","17:45-18:00","1785.62","230.7","10000"
"18/01/2024","18:00-18:15","2710.32","190","10000"
"18/01/2024","18:15-18:30","2898.55","189","10000"
"18/01/2024","18:30-18:45","3164.04","189.1","10000"
"18/01/2024","18:45-19:00","3197.16","189.3","10000"
"18/01/2024","19:00-19:15","3279.08","188.8","10000"
"18/01/2024","19:15-19:30","3649.44","188.3","10000"
"18/01/2024","19:30-19:45","4533.81","187.1","10000"
"18/01/2024","19:45-20:00","5355.19","186.1","10000"
"18/01/2024","20:00-20:15","6576.22","125.5","10000"
"18/01/2024","20:15-20:30","6852.95","125.4","10000"
"18/01/2024","20:30-20:45","5818.13","92.6","8000.83"
"18/01/2024","20:45-21:00","5739.79","92.4","6500.26"
"18/01/2024","21:00-21:15","5552.5","177","5499.21"
"18/01/2024","21:15-21:30","5183.1","262.8","5039.34"
"18/01/2024","21:30-21:45","4449.02","240","5000.08"
"18/01/2024","21:45-22:00","4033.7","213","4525.27"
"18/01/2024","22:00-22:15","3538.4","114","4190.61"
"18/01/2024","22:15-22:30","3286","149","4190.1"
"18/01/2024","22:30-22:45","2247.2","58.2","3650.23"
"18/01/2024","22:45-23:00","1862.2","58.2","3619.53"
"18/01/2024","23:00-23:15","829.1","58.2","3460.97"
"18/01/2024","23:15-23:30","736.6","122.2","3500.42"
"18/01/2024","23:30-23:45","671.9","245.2","3525.26"
"18/01/2024","23:45-24:00","629.3","327.2","3500.08"
"19/01/2024","00:00-00:15","720.4","345.2","3133.7"
"19/01/2024","00:15-00:30","675","446.2","3133.49"
"19/01/2024","00:30-00:45","659.8","625.9","3076.76"
"19/01/2024","00:45-01:00","619.3","453.3","3021.3"
"19/01/2024","01:00-01:15","574.3","469.2","2920.79"
"19/01/2024","01:15-01:30","579.56","500.2","2900.4"
"19/01/2024","01:30-01:45","581.85","539.21","2900.43"
"19/01/2024","01:45-02:00","584.14","597.94","2890.95"
"19/01/2024","02:00-02:15","596.71","586.21","2890.44"
"19/01/2024","02:15-02:30","667.2","638.41","2880.4"
"19/01/2024","02:30-02:45","672","686.1","2853.44"
"19/01/2024","02:45-03:00","686.5","758.9","2750.91"
"19/01/2024","03:00-03:15","723.8","836.4","2699.41"
"19/01/2024","03:15-03:30","734.41","915.83","2700.66"
"19/01/2024","03:30-03:45","732.9","958.2","2699.77"
"19/01/2024","03:45-04:00","739.6","1018.85","2639.68"
"19/01/2024","04:00-04:15","730.4","1007.89","2639.9"
"19/01/2024","04:15-04:30","571.7","960.6","2901.9"
"19/01/2024","04:30-04:45","548.6","913.2","2980.95"
"19/01/2024","04:45-05:00","575.93","582.2","3010.87"
"19/01/2024","05:00-05:15","1057.4","1123.2","3140.78"
"19/01/2024","05:15-05:30","1044.99","879.2","3300.54"
"19/01/2024","05:30-05:45","1704.9","775.2","3731.27"
"19/01/2024","05:45-06:00","1824.4","995.5","4499.56"
"19/01/2024","06:00-06:15","607.29","739.3","4600.36"
"19/01/2024","06:15-06:30","655.6","878.6","5700.98"
"19/01/2024","06:30-06:45","640.7","788","9375.34"
"19/01/2024","06:45-07:00","815.98","647.2","10000"
"19/01/2024","07:00-07:15","540.14","479.8","10000"
"19/01/2024","07:15-07:30","447.79","242.3","10000"
"19/01/2024","07:30-07:45","315.21","233.4","10000"
"19/01/2024","07:45-08:00","336.38","224.7","10000"
"19/01/2024","08:00-08:15","240.33","240.6","10000"
"19/01/2024","08:15-08:30","226.06","252.1","10000"
"19/01/2024","08:30-08:45","321.1","271","10000"
"19/01/2024","08:45-09:00","369.27","282.6","10000"
"19/01/2024","09:00-09:15","573.75","303.8","10000"
"19/01/2024","09:15-09:30","562.05","314","10000"
"19/01/2024","09:30-09:45","674.26","309.3","10000"
"19/01/2024","09:45-10:00","665.12","317.9","10000"
"19/01/2024","10:00-10:15","659.16","329.9","10000"
"19/01/2024","10:15-10:30","908.56","338.2","10000"
"19/01/2024","10:30-10:45","1274.27","347.1","10000"
"19/01/2024","10:45-11:00","1264.08","357","10000"
"19/01/2024","11:00-11:15","2038","426.3","8570.88"
"19/01/2024","11:15-11:30","1692.1","382.2","8570.52"
"19/01/2024","11:30-11:45","1685.2","347.9","7160.83"
"19/01/2024","11:45-12:00","1614.2","305.5","7160.54"
"19/01/2024","12:00-12:15","1265.8","235.8","5550.36"
"19/01/2024","12:15-12:30","1304.4","221.8","5070.8"
"19/01/2024","12:30-12:45","1146.1","227.8","5070.34"
"19/01/2024","12:45-13:00","1016.2","247","5039.35"
"19/01/2024","13:00-13:15","1203.92","261","3800.17"
"19/01/2024","13:15-13:30","1132.83","264.39","3800.02"
"19/01/2024","13:30-13:45","967.6","392.2","3981.96"
"19/01/2024","13:45-14:00","950.18","423.1","4000.2"
"19/01/2024","14:00-14:15","907.3","416.3","4319.72"
"19/01/2024","14:15-14:30","880.9","465.79","4466.15"
"19/01/2024","14:30-14:45","873.7","409.2","4355.23"
"19/01/2024","14:45-15:00","872.94","646.5","5000.08"
"19/01/2024","15:00-15:15","912","532.9","4499.38"
"19/01/2024","15:15-15:30","922.4","535.84","4708.04"
"19/01/2024","15:30-15:45","895.8","621.9","5390.07"
"19/01/2024","15:45-16:00","869.7","590.8","5499.65"
"19/01/2024","16:00-16:15","770.4","463.8","7160.74"
"19/01/2024","16:15-16:30","865.99","429.7","10000"
"19/01/2024","16:30-16:45","1044.09","520.3","10000"
"19/01/2024","16:45-17:00","974","493","10000"
"19/01/2024","17:00-17:15","921.31","327","10000"
"19/01/2024","17:15-17:30","781.06","264.9","10000"
"19/01/2024","17:30-17:45","805.96","231.9","10000"
"19/01/2024","17:45-18:00","868.04","214.2","10000"
"19/01/2024","18:00-18:15","1535.96","156","10000"
"19/01/2024","18:15-18:30","1609.68","155.2","10000"
"19/01/2024","18:30-18:45","1870.83","155.2","10000"
"19/01/2024","18:45-19:00","1973.98","155.6","10000"
"19/01/2024","19:00-19:15","2277.42","154.9","10000"
"19/01/2024","19:15-19:30","2723.21","154.6","10000"
"19/01/2024","19:30-19:45","3640.54","153.2","10000"
"19/01/2024","19:45-20:00","4093.7","152.4","10000"
"19/01/2024","20:00-20:15","5248.69","140.6","10000"
"19/01/2024","20:15-20:30","5639.44","140.7","10000"
"19/01/2024","20:30-20:45","5550.9","140.4","9000.06"
"19/01/2024","20:45-21:00","4949.7","124.6","7000.63"
"19/01/2024","21:00-21:15","4351","193","5499.64"
"19/01/2024","21:15-21:30","3731","170","5209.25"
"19/01/2024","21:30-21:45","3068.8","147.7","4710.89"
"19/01/2024","21:45-22:00","2899.2","130.7","4702.73"
"19/01/2024","22:00-22:15","2612.2","76.9","4069.32"
"19/01/2024","22:15-22:30","1791.6","75.9","3525"
"19/01/2024","22:30-22:45","1719.1","75.9","3540.01"
"19/01/2024","22:45-23:00","1530.3","75.9","3650.1"
"19/01/2024","23:00-23:15","850.6","75.9","3414.62"
"19/01/2024","23:15-23:30","747.9","164.9","3525.88"
"19/01/2024","23:30-23:45","683.7","257.9","3540.01"
"19/01/2024","23:45-24:00","637.3","338.9","3525.68"
"20/01/2024","00:00-00:15","768.7","1222.5","3133.66"
"20/01/2024","00:15-00:30","714","1615.5","3110.99"
"20/01/2024","00:30-00:45","694.44","1848.5","3100.12"
"20/01/2024","00:45-01:00","659","1708.5","3076.02"
"20/01/2024","01:00-01:15","658.1","1569.2","2973.88"
"20/01/2024","01:15-01:30","664.3","1565.5","2920.35"
"20/01/2024","01:30-01:45","672","1598","2901.88"
"20/01/2024","01:45-02:00","668.9","1549.4","2901.66"
"20/01/2024","02:00-02:15","655.3","1515.6","2901.36"
"20/01/2024","02:15-02:30","687.48","1459.48","2890.1"
"20/01/2024","02:30-02:45","724.96","1591.5","2880.5"
"20/01/2024","02:45-03:00","747.5","1692.4","2853.97"
"20/01/2024","03:00-03:15","760.95","1804.14","2800.42"
"20/01/2024","03:15-03:30","762.2","1825.3","2853.15"
"20/01/2024","03:30-03:45","775.04","1800.17","2800.65"
"20/01/2024","03:45-04:00","760.13","1703.93","2880.08"
"20/01/2024","04:00-04:15","655.05","1677.65","2890.69"
"20/01/2024","04:15-04:30","649.4","1799.7","2901.93"
"20/01/2024","04:30-04:45","648.2","1629.5","2920.34"
"20/01/2024","04:45-05:00","649.2","1347","3021.01"
"20/01/2024","05:00-05:15","1083.5","1700.5","3230.55"
"20/01/2024","05:15-05:30","1372.3","1427.49","3300.78"
"20/01/2024","05:30-05:45","1880.4","1566.5","3525.32"
"20/01/2024","05:45-06:00","2183.5","1181.5","4069.12"
"20/01/2024","06:00-06:15","708.6","954.9","5250.52"
"20/01/2024","06:15-06:30","677.8","935.7","8979.09"
"20/01/2024","06:30-06:45","1016.07","906.9","10000"
"20/01/2024","06:45-07:00","871.52","843.1","10000"
"20/01/2024","07:00-07:15","550.75","460.7","10000"
"20/01/2024","07:15-07:30","451.02","366.2","10000"
"20/01/2024","07:30-07:45","365.05","256.9","10000"
"20/01/2024","07:45-08:00","363.39","245.6","10000"
"20/01/2024","08:00-08:15","318.67","261.5","10000"
"20/01/2024","08:15-08:30","248.82","274","10000"
"20/01/2024","08:30-08:45","196.2","291.8","10000"
"20/01/2024","08:45-09:00","172.51","316.4","10000"
"20/01/2024","09:00-09:15","197.56","345.5","10000"
"20/01/2024","09:15-09:30","380.89","395.2","10000"
"20/01/2024","09:30-09:45","565.84","405.3","10000"
"20/01/2024","09:45-10:00","724.78","417","10000"
"20/01/2024","10:00-10:15","745.74","409.5","10000"
"20/01/2024","10:15-10:30","849.05","408.7","10000"
"20/01/2024","10:30-10:45","1108.98","418.6","10000"
"20/01/2024","10:45-11:00","1133.32","430.4","10000"
"20/01/2024","11:00-11:15","1984.39","546.8","10000"
