datetime (UTC),"coordinates (lat,lon)",temperature (degC),relative_humidity (0-1),total_precipitation (mm of water equivalent)
2022-11-24 09:00:00,"(28.557124, 77.083366)",26.61,0.29,0.00
2022-11-24 10:00:00,"(28.557124, 77.083366)",23.91,0.41,0.00
2022-11-24 11:00:00,"(28.557124, 77.083366)",23.06,0.45,0.00
2022-11-24 12:00:00,"(28.557124, 77.083366)",22.45,0.52,0.00
2022-11-24 13:00:00,"(28.557124, 77.083366)",22.24,0.51,0.00
2022-11-24 14:00:00,"(28.557124, 77.083366)",19.65,0.56,0.00
2022-11-24 15:00:00,"(28.557124, 77.083366)",17.67,0.61,0.00
2022-11-24 16:00:00,"(28.557124, 77.083366)",16.81,0.63,0.00
2022-11-24 17:00:00,"(28.557124, 77.083366)",15.12,0.67,0.00
2022-11-24 18:00:00,"(28.557124, 77.083366)",14.65,0.70,0.00
2022-11-24 19:00:00,"(28.557124, 77.083366)",13.93,0.72,0.00
2022-11-24 20:00:00,"(28.557124, 77.083366)",12.78,0.75,0.00
2022-11-24 21:00:00,"(28.557124, 77.083366)",12.85,0.76,0.00
2022-11-24 22:00:00,"(28.557124, 77.083366)",11.92,0.81,0.00
2022-11-24 23:00:00,"(28.557124, 77.083366)",11.57,0.82,0.00
2022-11-25 00:00:00,"(28.557124, 77.083366)",12.66,0.82,0.00
2022-11-25 01:00:00,"(28.557124, 77.083366)",12.15,0.84,0.00
2022-11-25 02:00:00,"(28.557124, 77.083366)",12.34,0.86,0.00
2022-11-25 03:00:00,"(28.557124, 77.083366)",12.96,0.82,0.00
2022-11-25 04:00:00,"(28.557124, 77.083366)",16.29,0.70,0.00
2022-11-25 05:00:00,"(28.557124, 77.083366)",22.39,0.52,0.00
2022-11-25 06:00:00,"(28.557124, 77.083366)",24.15,0.44,0.00
2022-11-25 07:00:00,"(28.557124, 77.083366)",24.82,0.39,0.00
2022-11-25 08:00:00,"(28.557124, 77.083366)",26.61,0.34,0.00
2022-11-25 09:00:00,"(28.557124, 77.083366)",26.70,0.33,0.00
2022-11-25 10:00:00,"(28.557124, 77.083366)",23.89,0.44,0.00
2022-11-25 11:00:00,"(28.557124, 77.083366)",23.46,0.48,0.00
2022-11-25 12:00:00,"(28.557124, 77.083366)",21.89,0.59,0.00
2022-11-25 13:00:00,"(28.557124, 77.083366)",21.31,0.60,0.00
2022-11-25 14:00:00,"(28.557124, 77.083366)",18.62,0.67,0.00
2022-11-25 15:00:00,"(28.557124, 77.083366)",15.70,0.77,0.00
2022-11-25 16:00:00,"(28.557124, 77.083366)",15.51,0.78,0.00
2022-11-25 17:00:00,"(28.557124, 77.083366)",14.33,0.81,0.00
2022-11-25 18:00:00,"(28.557124, 77.083366)",14.14,0.81,0.00
2022-11-25 19:00:00,"(28.557124, 77.083366)",13.74,0.78,0.00
2022-11-25 20:00:00,"(28.557124, 77.083366)",13.53,0.80,0.00
2022-11-25 21:00:00,"(28.557124, 77.083366)",12.98,0.81,0.00
2022-11-25 22:00:00,"(28.557124, 77.083366)",12.19,0.85,0.00
2022-11-25 23:00:00,"(28.557124, 77.083366)",11.37,0.87,0.00
2022-11-26 00:00:00,"(28.557124, 77.083366)",11.91,0.88,0.00
2022-11-26 01:00:00,"(28.557124, 77.083366)",12.00,0.88,0.00
2022-11-26 02:00:00,"(28.557124, 77.083366)",12.96,0.85,0.00
2022-11-26 03:00:00,"(28.557124, 77.083366)",13.69,0.81,0.00
2022-11-26 04:00:00,"(28.557124, 77.083366)",16.62,0.75,0.00
2022-11-26 05:00:00,"(28.557124, 77.083366)",22.40,0.54,0.00
2022-11-26 06:00:00,"(28.557124, 77.083366)",23.79,0.45,0.00
2022-11-26 07:00:00,"(28.557124, 77.083366)",23.90,0.43,0.00
2022-11-26 08:00:00,"(28.557124, 77.083366)",26.39,0.36,0.00
2022-11-26 09:00:00,"(28.557124, 77.083366)",26.65,0.34,0.00
2022-11-26 10:00:00,"(28.557124, 77.083366)",24.15,0.45,0.00
2022-11-26 11:00:00,"(28.557124, 77.083366)",23.80,0.46,0.00
2022-11-26 12:00:00,"(28.557124, 77.083366)",22.13,0.56,0.00
2022-11-26 13:00:00,"(28.557124, 77.083366)",21.49,0.56,0.00
2022-11-26 14:00:00,"(28.557124, 77.083366)",18.74,0.63,0.00
2022-11-26 15:00:00,"(28.557124, 77.083366)",15.56,0.72,0.00
2022-11-26 16:00:00,"(28.557124, 77.083366)",15.31,0.72,0.00
2022-11-26 17:00:00,"(28.557124, 77.083366)",14.21,0.75,0.00
2022-11-26 18:00:00,"(28.557124, 77.083366)",13.66,0.75,0.00
2022-11-26 19:00:00,"(28.557124, 77.083366)",13.28,0.78,0.00
2022-11-26 20:00:00,"(28.557124, 77.083366)",12.28,0.82,0.00
2022-11-26 21:00:00,"(28.557124, 77.083366)",12.13,0.82,0.00
2022-11-26 22:00:00,"(28.557124, 77.083366)",11.62,0.85,0.00
2022-11-26 23:00:00,"(28.557124, 77.083366)",11.46,0.85,0.00
2022-11-27 00:00:00,"(28.557124, 77.083366)",11.56,0.88,0.00
2022-11-27 01:00:00,"(28.557124, 77.083366)",11.41,0.89,0.00
2022-11-27 02:00:00,"(28.557124, 77.083366)",12.19,0.86,0.00
2022-11-27 03:00:00,"(28.557124, 77.083366)",13.17,0.82,0.00
2022-11-27 04:00:00,"(28.557124, 77.083366)",16.17,0.75,0.00
2022-11-27 05:00:00,"(28.557124, 77.083366)",21.82,0.56,0.00
2022-11-27 06:00:00,"(28.557124, 77.083366)",23.66,0.45,0.00
2022-11-27 07:00:00,"(28.557124, 77.083366)",24.18,0.41,0.00
2022-11-27 08:00:00,"(28.557124, 77.083366)",26.20,0.34,0.00
2022-11-27 09:00:00,"(28.557124, 77.083366)",26.28,0.34,0.00
2022-11-27 10:00:00,"(28.557124, 77.083366)",23.55,0.47,0.00
2022-11-27 11:00:00,"(28.557124, 77.083366)",23.00,0.51,0.00
2022-11-27 12:00:00,"(28.557124, 77.083366)",22.58,0.53,0.00
2022-11-27 13:00:00,"(28.557124, 77.083366)",22.21,0.54,0.00
2022-11-27 14:00:00,"(28.557124, 77.083366)",19.29,0.61,0.00
2022-11-27 15:00:00,"(28.557124, 77.083366)",17.24,0.68,0.00
2022-11-27 16:00:00,"(28.557124, 77.083366)",16.80,0.68,0.00
2022-11-27 17:00:00,"(28.557124, 77.083366)",15.24,0.74,0.00
2022-11-27 18:00:00,"(28.557124, 77.083366)",14.77,0.77,0.00
2022-11-27 19:00:00,"(28.557124, 77.083366)",14.29,0.78,0.00
2022-11-27 20:00:00,"(28.557124, 77.083366)",13.24,0.80,0.00
2022-11-27 21:00:00,"(28.557124, 77.083366)",13.06,0.81,0.00
2022-11-27 22:00:00,"(28.557124, 77.083366)",12.07,0.85,0.00
2022-11-27 23:00:00,"(28.557124, 77.083366)",11.72,0.87,0.00
2022-11-28 00:00:00,"(28.557124, 77.083366)",12.08,0.87,0.00
2022-11-28 01:00:00,"(28.557124, 77.083366)",11.92,0.88,0.00
2022-11-28 02:00:00,"(28.557124, 77.083366)",12.05,0.89,0.00
2022-11-28 03:00:00,"(28.557124, 77.083366)",12.81,0.86,0.00
2022-11-28 04:00:00,"(28.557124, 77.083366)",15.77,0.76,0.00
2022-11-28 05:00:00,"(28.557124, 77.083366)",21.78,0.53,0.00
2022-11-28 06:00:00,"(28.557124, 77.083366)",23.62,0.45,0.00
2022-11-28 07:00:00,"(28.557124, 77.083366)",24.19,0.42,0.00
2022-11-28 08:00:00,"(28.557124, 77.083366)",25.54,0.37,0.00
2022-11-28 09:00:00,"(28.557124, 77.083366)",25.79,0.36,0.00
2022-11-28 10:00:00,"(28.557124, 77.083366)",23.09,0.50,0.00
2022-11-28 11:00:00,"(28.557124, 77.083366)",22.67,0.53,0.00
2022-11-28 12:00:00,"(28.557124, 77.083366)",20.91,0.62,0.00
2022-11-28 13:00:00,"(28.557124, 77.083366)",20.58,0.64,0.00
2022-11-28 14:00:00,"(28.557124, 77.083366)",17.68,0.73,0.00
2022-11-28 15:00:00,"(28.557124, 77.083366)",15.40,0.80,0.00
2022-11-28 16:00:00,"(28.557124, 77.083366)",15.13,0.81,0.00
2022-11-28 17:00:00,"(28.557124, 77.083366)",14.11,0.83,0.00
2022-11-28 18:00:00,"(28.557124, 77.083366)",13.90,0.82,0.00
2022-11-28 19:00:00,"(28.557124, 77.083366)",14.15,0.82,0.00
2022-11-28 20:00:00,"(28.557124, 77.083366)",13.18,0.85,0.00
2022-11-28 21:00:00,"(28.557124, 77.083366)",13.13,0.86,0.00
2022-11-28 22:00:00,"(28.557124, 77.083366)",11.98,0.88,0.00
2022-11-28 23:00:00,"(28.557124, 77.083366)",11.28,0.91,0.00
2022-11-29 00:00:00,"(28.557124, 77.083366)",11.38,0.91,0.00
2022-11-29 01:00:00,"(28.557124, 77.083366)",11.33,0.91,0.00
2022-11-29 02:00:00,"(28.557124, 77.083366)",11.60,0.91,0.00
2022-11-29 03:00:00,"(28.557124, 77.083366)",12.27,0.87,0.00
2022-11-29 04:00:00,"(28.557124, 77.083366)",15.42,0.81,0.00
2022-11-29 05:00:00,"(28.557124, 77.083366)",21.47,0.57,0.00
2022-11-29 06:00:00,"(28.557124, 77.083366)",23.04,0.48,0.00
2022-11-29 07:00:00,"(28.557124, 77.083366)",23.63,0.45,0.00
2022-11-29 08:00:00,"(28.557124, 77.083366)",25.34,0.38,0.00
2022-11-29 09:00:00,"(28.557124, 77.083366)",25.35,0.37,0.00
2022-11-29 10:00:00,"(28.557124, 77.083366)",22.70,0.52,0.00
2022-11-29 11:00:00,"(28.557124, 77.083366)",22.22,0.55,0.00
2022-11-29 12:00:00,"(28.557124, 77.083366)",21.03,0.61,0.00
2022-11-29 13:00:00,"(28.557124, 77.083366)",20.71,0.62,0.00
2022-11-29 14:00:00,"(28.557124, 77.083366)",18.86,0.68,0.00
2022-11-29 15:00:00,"(28.557124, 77.083366)",16.74,0.71,0.00
2022-11-29 16:00:00,"(28.557124, 77.083366)",17.18,0.69,0.00
2022-11-29 17:00:00,"(28.557124, 77.083366)",15.63,0.74,0.00
2022-11-29 18:00:00,"(28.557124, 77.083366)",15.42,0.74,0.00
2022-11-29 19:00:00,"(28.557124, 77.083366)",14.88,0.77,0.00
2022-11-29 20:00:00,"(28.557124, 77.083366)",13.11,0.83,0.00
2022-11-29 21:00:00,"(28.557124, 77.083366)",12.40,0.87,0.00
2022-11-29 22:00:00,"(28.557124, 77.083366)",11.60,0.90,0.00
2022-11-29 23:00:00,"(28.557124, 77.083366)",11.61,0.89,0.00
2022-11-30 00:00:00,"(28.557124, 77.083366)",11.89,0.89,0.00
2022-11-30 01:00:00,"(28.557124, 77.083366)",11.92,0.88,0.00
2022-11-30 02:00:00,"(28.557124, 77.083366)",12.16,0.89,0.00
2022-11-30 03:00:00,"(28.557124, 77.083366)",12.83,0.85,0.00
2022-11-30 04:00:00,"(28.557124, 77.083366)",15.62,0.84,0.00
2022-11-30 05:00:00,"(28.557124, 77.083366)",21.11,0.66,0.00
2022-11-30 06:00:00,"(28.557124, 77.083366)",22.81,0.55,0.00
2022-11-30 07:00:00,"(28.557124, 77.083366)",23.88,0.50,0.00
2022-11-30 08:00:00,"(28.557124, 77.083366)",25.40,0.44,0.00
2022-11-30 09:00:00,"(28.557124, 77.083366)",25.51,0.43,0.00
2022-11-30 10:00:00,"(28.557124, 77.083366)",23.10,0.55,0.00
2022-11-30 11:00:00,"(28.557124, 77.083366)",22.77,0.56,0.00
2022-11-30 12:00:00,"(28.557124, 77.083366)",20.89,0.67,0.00
2022-11-30 13:00:00,"(28.557124, 77.083366)",20.38,0.70,0.00
2022-11-30 14:00:00,"(28.557124, 77.083366)",17.96,0.76,0.00
2022-11-30 15:00:00,"(28.557124, 77.083366)",15.75,0.83,0.00
2022-11-30 16:00:00,"(28.557124, 77.083366)",15.07,0.84,0.00
2022-11-30 17:00:00,"(28.557124, 77.083366)",13.81,0.87,0.00
2022-11-30 18:00:00,"(28.557124, 77.083366)",14.06,0.84,0.00
2022-11-30 19:00:00,"(28.557124, 77.083366)",13.94,0.83,0.00
2022-11-30 20:00:00,"(28.557124, 77.083366)",12.77,0.86,0.00
2022-11-30 21:00:00,"(28.557124, 77.083366)",12.47,0.87,0.00
2022-11-30 22:00:00,"(28.557124, 77.083366)",11.83,0.89,0.00
2022-11-30 23:00:00,"(28.557124, 77.083366)",11.47,0.90,0.00
2022-12-01 00:00:00,"(28.557124, 77.083366)",11.22,0.90,0.00
2022-12-01 01:00:00,"(28.557124, 77.083366)",11.27,0.90,0.00
2022-12-01 02:00:00,"(28.557124, 77.083366)",11.77,0.88,0.00
2022-12-01 03:00:00,"(28.557124, 77.083366)",12.42,0.85,0.00
2022-12-01 04:00:00,"(28.557124, 77.083366)",14.36,0.82,0.00
2022-12-01 05:00:00,"(28.557124, 77.083366)",20.70,0.65,0.00
2022-12-01 06:00:00,"(28.557124, 77.083366)",22.20,0.53,0.00
2022-12-01 07:00:00,"(28.557124, 77.083366)",22.65,0.50,0.00
2022-12-01 08:00:00,"(28.557124, 77.083366)",24.78,0.41,0.00
2022-12-01 09:00:00,"(28.557124, 77.083366)",25.13,0.39,0.00
2022-12-01 10:00:00,"(28.557124, 77.083366)",22.85,0.52,0.00
2022-12-01 11:00:00,"(28.557124, 77.083366)",22.46,0.54,0.00
2022-12-01 12:00:00,"(28.557124, 77.083366)",21.04,0.63,0.00
2022-12-01 13:00:00,"(28.557124, 77.083366)",20.83,0.63,0.00
2022-12-01 14:00:00,"(28.557124, 77.083366)",18.44,0.68,0.00
2022-12-01 15:00:00,"(28.557124, 77.083366)",16.05,0.74,0.00
2022-12-01 16:00:00,"(28.557124, 77.083366)",16.10,0.73,0.00
2022-12-01 17:00:00,"(28.557124, 77.083366)",14.79,0.77,0.00
2022-12-01 18:00:00,"(28.557124, 77.083366)",14.29,0.78,0.00
2022-12-01 19:00:00,"(28.557124, 77.083366)",13.30,0.83,0.00
2022-12-01 20:00:00,"(28.557124, 77.083366)",11.38,0.89,0.00
2022-12-01 21:00:00,"(28.557124, 77.083366)",10.97,0.91,0.00
2022-12-01 22:00:00,"(28.557124, 77.083366)",10.88,0.91,0.00
2022-12-01 23:00:00,"(28.557124, 77.083366)",10.78,0.91,0.00
2022-12-02 00:00:00,"(28.557124, 77.083366)",11.01,0.91,0.00
2022-12-02 01:00:00,"(28.557124, 77.083366)",11.03,0.90,0.00
2022-12-02 02:00:00,"(28.557124, 77.083366)",11.37,0.90,0.00
2022-12-02 03:00:00,"(28.557124, 77.083366)",12.15,0.86,0.00
2022-12-02 04:00:00,"(28.557124, 77.083366)",14.98,0.82,0.00
2022-12-02 05:00:00,"(28.557124, 77.083366)",21.08,0.61,0.00
2022-12-02 06:00:00,"(28.557124, 77.083366)",22.84,0.50,0.00
2022-12-02 07:00:00,"(28.557124, 77.083366)",23.46,0.46,0.00
2022-12-02 08:00:00,"(28.557124, 77.083366)",25.31,0.39,0.00
2022-12-02 09:00:00,"(28.557124, 77.083366)",25.59,0.38,0.00
2022-12-02 10:00:00,"(28.557124, 77.083366)",23.02,0.54,0.00
2022-12-02 11:00:00,"(28.557124, 77.083366)",22.94,0.52,0.00
2022-12-02 12:00:00,"(28.557124, 77.083366)",22.80,0.56,0.00
2022-12-02 13:00:00,"(28.557124, 77.083366)",21.08,0.63,0.00
2022-12-02 14:00:00,"(28.557124, 77.083366)",18.69,0.73,0.00
2022-12-02 15:00:00,"(28.557124, 77.083366)",15.94,0.82,0.00
2022-12-02 16:00:00,"(28.557124, 77.083366)",15.58,0.83,0.00
2022-12-02 17:00:00,"(28.557124, 77.083366)",14.38,0.87,0.00
2022-12-02 18:00:00,"(28.557124, 77.083366)",13.96,0.88,0.00
2022-12-02 19:00:00,"(28.557124, 77.083366)",13.79,0.88,0.00
2022-12-02 20:00:00,"(28.557124, 77.083366)",12.52,0.91,0.00
2022-12-02 21:00:00,"(28.557124, 77.083366)",12.78,0.89,0.00
2022-12-02 22:00:00,"(28.557124, 77.083366)",11.49,0.91,0.00
2022-12-02 23:00:00,"(28.557124, 77.083366)",11.50,0.90,0.00
2022-12-03 00:00:00,"(28.557124, 77.083366)",11.88,0.90,0.00
2022-12-03 01:00:00,"(28.557124, 77.083366)",11.95,0.89,0.00
2022-12-03 02:00:00,"(28.557124, 77.083366)",12.12,0.89,0.00
2022-12-03 03:00:00,"(28.557124, 77.083366)",12.60,0.87,0.00
2022-12-03 04:00:00,"(28.557124, 77.083366)",15.74,0.83,0.00
2022-12-03 05:00:00,"(28.557124, 77.083366)",21.23,0.61,0.00
2022-12-03 06:00:00,"(28.557124, 77.083366)",22.76,0.53,0.00
2022-12-03 07:00:00,"(28.557124, 77.083366)",23.10,0.52,0.00
2022-12-03 08:00:00,"(28.557124, 77.083366)",25.00,0.44,0.00
2022-12-03 09:00:00,"(28.557124, 77.083366)",25.09,0.43,0.00
2022-12-03 10:00:00,"(28.557124, 77.083366)",22.34,0.57,0.00
2022-12-03 11:00:00,"(28.557124, 77.083366)",22.02,0.61,0.00
2022-12-03 12:00:00,"(28.557124, 77.083366)",21.12,0.66,0.00
2022-12-03 13:00:00,"(28.557124, 77.083366)",20.15,0.71,0.00
2022-12-03 14:00:00,"(28.557124, 77.083366)",17.89,0.79,0.00
2022-12-03 15:00:00,"(28.557124, 77.083366)",15.96,0.85,0.00
2022-12-03 16:00:00,"(28.557124, 77.083366)",16.39,0.83,0.00
2022-12-03 17:00:00,"(28.557124, 77.083366)",16.15,0.81,0.00
2022-12-03 18:00:00,"(28.557124, 77.083366)",16.11,0.82,0.00
2022-12-03 19:00:00,"(28.557124, 77.083366)",15.57,0.83,0.00
2022-12-03 20:00:00,"(28.557124, 77.083366)",13.42,0.91,0.00
2022-12-03 21:00:00,"(28.557124, 77.083366)",12.61,0.94,0.00
2022-12-03 22:00:00,"(28.557124, 77.083366)",11.86,0.96,0.00
2022-12-03 23:00:00,"(28.557124, 77.083366)",11.72,0.96,0.00
2022-12-04 00:00:00,"(28.557124, 77.083366)",11.98,0.94,0.00
2022-12-04 01:00:00,"(28.557124, 77.083366)",11.99,0.93,0.00
2022-12-04 02:00:00,"(28.557124, 77.083366)",11.86,0.93,0.00
2022-12-04 03:00:00,"(28.557124, 77.083366)",12.35,0.92,0.00
2022-12-04 04:00:00,"(28.557124, 77.083366)",14.74,0.88,0.00
2022-12-04 05:00:00,"(28.557124, 77.083366)",20.00,0.65,0.00
2022-12-04 06:00:00,"(28.557124, 77.083366)",21.76,0.57,0.00
2022-12-04 07:00:00,"(28.557124, 77.083366)",22.19,0.55,0.00
2022-12-04 08:00:00,"(28.557124, 77.083366)",24.23,0.46,0.00
2022-12-04 09:00:00,"(28.557124, 77.083366)",24.58,0.44,0.00
2022-12-04 10:00:00,"(28.557124, 77.083366)",22.31,0.56,0.00
2022-12-04 11:00:00,"(28.557124, 77.083366)",21.92,0.58,0.00
2022-12-04 12:00:00,"(28.557124, 77.083366)",21.06,0.63,0.00
2022-12-04 13:00:00,"(28.557124, 77.083366)",20.70,0.63,0.00
2022-12-04 14:00:00,"(28.557124, 77.083366)",18.13,0.71,0.00
2022-12-04 15:00:00,"(28.557124, 77.083366)",16.10,0.76,0.00
2022-12-04 16:00:00,"(28.557124, 77.083366)",15.22,0.80,0.00
2022-12-04 17:00:00,"(28.557124, 77.083366)",13.37,0.87,0.00
2022-12-04 18:00:00,"(28.557124, 77.083366)",12.61,0.88,0.00
2022-12-04 19:00:00,"(28.557124, 77.083366)",12.68,0.88,0.00
2022-12-04 20:00:00,"(28.557124, 77.083366)",11.65,0.88,0.00
2022-12-04 21:00:00,"(28.557124, 77.083366)",11.54,0.88,0.00
2022-12-04 22:00:00,"(28.557124, 77.083366)",10.62,0.91,0.00
2022-12-04 23:00:00,"(28.557124, 77.083366)",10.76,0.90,0.00
2022-12-05 00:00:00,"(28.557124, 77.083366)",10.77,0.90,0.00
2022-12-05 01:00:00,"(28.557124, 77.083366)",10.48,0.91,0.00
2022-12-05 02:00:00,"(28.557124, 77.083366)",10.79,0.91,0.00
2022-12-05 03:00:00,"(28.557124, 77.083366)",11.32,0.88,0.00
2022-12-05 04:00:00,"(28.557124, 77.083366)",13.80,0.85,0.00
2022-12-05 05:00:00,"(28.557124, 77.083366)",19.79,0.64,0.00
2022-12-05 06:00:00,"(28.557124, 77.083366)",21.42,0.53,0.00
2022-12-05 07:00:00,"(28.557124, 77.083366)",22.15,0.49,0.00
2022-12-05 08:00:00,"(28.557124, 77.083366)",23.78,0.42,0.00
2022-12-05 09:00:00,"(28.557124, 77.083366)",24.28,0.41,0.00
2022-12-05 10:00:00,"(28.557124, 77.083366)",21.67,0.53,0.00
2022-12-05 11:00:00,"(28.557124, 77.083366)",21.24,0.55,0.00
2022-12-05 12:00:00,"(28.557124, 77.083366)",19.64,0.65,0.00
2022-12-05 13:00:00,"(28.557124, 77.083366)",18.95,0.69,0.00
2022-12-05 14:00:00,"(28.557124, 77.083366)",16.60,0.78,0.00
2022-12-05 15:00:00,"(28.557124, 77.083366)",14.11,0.83,0.00
2022-12-05 16:00:00,"(28.557124, 77.083366)",13.71,0.85,0.00
2022-12-05 17:00:00,"(28.557124, 77.083366)",12.66,0.88,0.00
2022-12-05 18:00:00,"(28.557124, 77.083366)",12.53,0.87,0.00
2022-12-05 19:00:00,"(28.557124, 77.083366)",12.55,0.86,0.00
2022-12-05 20:00:00,"(28.557124, 77.083366)",11.86,0.87,0.00
2022-12-05 21:00:00,"(28.557124, 77.083366)",11.42,0.87,0.00
2022-12-05 22:00:00,"(28.557124, 77.083366)",10.91,0.89,0.00
2022-12-05 23:00:00,"(28.557124, 77.083366)",10.91,0.90,0.00
2022-12-06 00:00:00,"(28.557124, 77.083366)",11.24,0.88,0.00
2022-12-06 01:00:00,"(28.557124, 77.083366)",11.23,0.89,0.00
2022-12-06 02:00:00,"(28.557124, 77.083366)",11.42,0.89,0.00
2022-12-06 03:00:00,"(28.557124, 77.083366)",12.17,0.86,0.00
2022-12-06 04:00:00,"(28.557124, 77.083366)",14.24,0.81,0.00
2022-12-06 05:00:00,"(28.557124, 77.083366)",18.58,0.67,0.00
2022-12-06 06:00:00,"(28.557124, 77.083366)",20.80,0.54,0.00
2022-12-06 07:00:00,"(28.557124, 77.083366)",21.42,0.51,0.00
2022-12-06 08:00:00,"(28.557124, 77.083366)",23.65,0.41,0.00
2022-12-06 09:00:00,"(28.557124, 77.083366)",24.01,0.38,0.00
2022-12-06 10:00:00,"(28.557124, 77.083366)",22.13,0.49,0.00
2022-12-06 11:00:00,"(28.557124, 77.083366)",21.83,0.48,0.00
2022-12-06 12:00:00,"(28.557124, 77.083366)",21.04,0.51,0.00
2022-12-06 13:00:00,"(28.557124, 77.083366)",20.23,0.52,0.00
2022-12-06 14:00:00,"(28.557124, 77.083366)",18.18,0.58,0.00
2022-12-06 15:00:00,"(28.557124, 77.083366)",16.07,0.63,0.00
2022-12-06 16:00:00,"(28.557124, 77.083366)",15.48,0.65,0.00
2022-12-06 17:00:00,"(28.557124, 77.083366)",14.07,0.70,0.00
2022-12-06 18:00:00,"(28.557124, 77.083366)",13.94,0.71,0.00
2022-12-06 19:00:00,"(28.557124, 77.083366)",13.38,0.73,0.00
2022-12-06 20:00:00,"(28.557124, 77.083366)",11.91,0.79,0.00
2022-12-06 21:00:00,"(28.557124, 77.083366)",12.23,0.79,0.00
2022-12-06 22:00:00,"(28.557124, 77.083366)",11.35,0.82,0.00
2022-12-06 23:00:00,"(28.557124, 77.083366)",11.33,0.82,0.00
2022-12-07 00:00:00,"(28.557124, 77.083366)",12.13,0.81,0.00
2022-12-07 01:00:00,"(28.557124, 77.083366)",11.94,0.83,0.00
2022-12-07 02:00:00,"(28.557124, 77.083366)",12.31,0.83,0.00
2022-12-07 03:00:00,"(28.557124, 77.083366)",12.74,0.82,0.00
2022-12-07 04:00:00,"(28.557124, 77.083366)",14.29,0.78,0.00
2022-12-07 05:00:00,"(28.557124, 77.083366)",19.30,0.60,0.00
2022-12-07 06:00:00,"(28.557124, 77.083366)",21.19,0.50,0.00
2022-12-07 07:00:00,"(28.557124, 77.083366)",21.68,0.48,0.00
2022-12-07 08:00:00,"(28.557124, 77.083366)",24.06,0.39,0.00
2022-12-07 09:00:00,"(28.557124, 77.083366)",24.44,0.37,0.00
2022-12-07 10:00:00,"(28.557124, 77.083366)",22.10,0.46,0.00
2022-12-07 11:00:00,"(28.557124, 77.083366)",22.17,0.46,0.00
2022-12-07 12:00:00,"(28.557124, 77.083366)",20.98,0.51,0.00
2022-12-07 13:00:00,"(28.557124, 77.083366)",20.60,0.53,0.00
2022-12-07 14:00:00,"(28.557124, 77.083366)",18.62,0.59,0.00
2022-12-07 15:00:00,"(28.557124, 77.083366)",16.26,0.67,0.00
2022-12-07 16:00:00,"(28.557124, 77.083366)",15.90,0.67,0.00
2022-12-07 17:00:00,"(28.557124, 77.083366)",14.62,0.72,0.00
2022-12-07 18:00:00,"(28.557124, 77.083366)",14.13,0.72,0.00
2022-12-07 19:00:00,"(28.557124, 77.083366)",13.65,0.74,0.00
2022-12-07 20:00:00,"(28.557124, 77.083366)",12.27,0.80,0.00
2022-12-07 21:00:00,"(28.557124, 77.083366)",11.90,0.82,0.00
2022-12-07 22:00:00,"(28.557124, 77.083366)",11.02,0.87,0.00
2022-12-07 23:00:00,"(28.557124, 77.083366)",10.84,0.88,0.00
2022-12-08 00:00:00,"(28.557124, 77.083366)",11.52,0.88,0.00
2022-12-08 01:00:00,"(28.557124, 77.083366)",11.50,0.88,0.00
2022-12-08 02:00:00,"(28.557124, 77.083366)",12.05,0.87,0.00
2022-12-08 03:00:00,"(28.557124, 77.083366)",12.48,0.86,0.00
2022-12-08 04:00:00,"(28.557124, 77.083366)",13.90,0.81,0.00
2022-12-08 05:00:00,"(28.557124, 77.083366)",20.03,0.63,0.00
2022-12-08 06:00:00,"(28.557124, 77.083366)",21.71,0.52,0.00
2022-12-08 07:00:00,"(28.557124, 77.083366)",22.24,0.48,0.00
2022-12-08 08:00:00,"(28.557124, 77.083366)",24.62,0.40,0.00
2022-12-08 09:00:00,"(28.557124, 77.083366)",24.95,0.39,0.00
2022-12-08 10:00:00,"(28.557124, 77.083366)",22.39,0.53,0.00
2022-12-08 11:00:00,"(28.557124, 77.083366)",22.10,0.52,0.00
2022-12-08 12:00:00,"(28.557124, 77.083366)",20.47,0.63,0.00
2022-12-08 13:00:00,"(28.557124, 77.083366)",19.77,0.67,0.00
2022-12-08 14:00:00,"(28.557124, 77.083366)",17.76,0.75,0.00
2022-12-08 15:00:00,"(28.557124, 77.083366)",14.87,0.82,0.00
2022-12-08 16:00:00,"(28.557124, 77.083366)",14.70,0.82,0.00
2022-12-08 17:00:00,"(28.557124, 77.083366)",13.29,0.86,0.00
2022-12-08 18:00:00,"(28.557124, 77.083366)",12.86,0.88,0.00
2022-12-08 19:00:00,"(28.557124, 77.083366)",12.78,0.87,0.00
2022-12-08 20:00:00,"(28.557124, 77.083366)",11.86,0.90,0.00
2022-12-08 21:00:00,"(28.557124, 77.083366)",11.45,0.92,0.00
2022-12-08 22:00:00,"(28.557124, 77.083366)",10.68,0.94,0.00
2022-12-08 23:00:00,"(28.557124, 77.083366)",10.49,0.94,0.00
2022-12-09 00:00:00,"(28.557124, 77.083366)",11.01,0.94,0.00
2022-12-09 01:00:00,"(28.557124, 77.083366)",10.82,0.94,0.00
2022-12-09 02:00:00,"(28.557124, 77.083366)",11.41,0.93,0.00
2022-12-09 03:00:00,"(28.557124, 77.083366)",12.27,0.90,0.00
2022-12-09 04:00:00,"(28.557124, 77.083366)",14.84,0.85,0.00
2022-12-09 05:00:00,"(28.557124, 77.083366)",20.81,0.63,0.00
